Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,8.82,8.82,36.0,0.0,0.0,107.0,133.0,143.0,133.43,0.0,2.45,,,,,,,,,0.0
0.05,0.0,10.58,9.7,36.0,0.0,0.14,107.0,133.0,143.0,133.43,0.0,2.7,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.75,10.05,36.0,0.0,0.29,107.0,133.0,143.0,133.43,0.0,2.79,0.002,1.936,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,7.77,9.48,36.0,0.0,0.42,107.0,133.0,143.0,133.43,0.0,2.63,-0.004,-3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.89,8.56,36.0,0.0,0.5,107.0,133.0,143.0,133.43,0.0,2.38,0.002,-5.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.29,7.18,36.0,0.0,0.53,107.0,133.0,143.0,133.43,0.0,2.0,0.001,-7.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,1.26,6.34,36.0,0.0,0.54,107.0,133.0,143.0,133.43,0.0,1.76,-0.0,-4.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.01,1.82,5.77,36.0,0.0,0.56,107.0,133.0,143.0,133.43,0.0,1.6,0.041,-3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.04,0.79,5.22,36.0,0.0,0.57,107.0,133.0,143.0,133.43,0.01,1.45,0.149,-3.074,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.45,0.0,0.76,4.77,36.0,0.0,0.58,107.0,133.0,143.0,133.43,0.0,1.33,-0.169,-2.478,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.5,0.03,0.71,3.96,36.0,0.0,0.58,107.0,133.0,143.0,133.43,0.01,1.1,0.163,-4.504,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.55,0.01,0.67,2.97,36.0,0.0,0.59,107.0,133.0,143.0,133.43,0.0,0.83,-0.156,-5.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.04,0.63,1.96,36.0,0.0,0.6,107.0,133.0,143.0,133.43,0.01,0.54,0.194,-5.622,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.65,0.01,0.59,1.24,36.0,0.0,0.6,107.0,133.0,143.0,133.43,0.0,0.34,-0.145,-3.989,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.7000000000000001,0.05,0.55,0.81,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.02,0.22,0.223,-2.412,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.75,0.03,0.52,0.83,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.01,0.23,-0.132,0.129,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.8,0.07,0.49,0.75,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.02,0.21,0.235,-0.43,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.8500000000000001,0.05,0.46,0.62,36.0,0.01,0.62,107.0,133.0,143.0,133.43,0.01,0.17,-0.121,-0.757,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.9,0.1,0.43,0.58,35.99,0.01,0.62,107.01,133.0,143.0,133.43,0.03,0.16,0.251,-0.203,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.08,0.4,0.54,35.99,0.01,0.63,107.01,133.0,143.0,133.43,0.02,0.15,-0.111,-0.199,0.02,0.0,0.003,0.0,0.003,0.061,0.0
1.0,0.12,0.76,0.55,36.0,0.01,0.64,107.01,133.0,143.01,133.43,0.03,0.15,0.256,0.028,0.02,0.0,-0.003,0.0,0.003,0.0,0.0
1.05,0.1,1.31,0.61,36.02,0.01,0.65,107.01,133.0,143.02,133.43,0.03,0.17,-0.102,0.355,0.04,0.0,0.4,0.0,0.4,7.935,0.0
1.1,0.15,0.83,0.63,36.03,0.01,0.67,107.01,133.0,143.04,133.43,0.04,0.18,0.271,0.112,0.04,0.02,0.0,0.403,0.403,0.061,0.0
1.1500000000000001,0.14,1.53,0.73,36.05,0.01,0.69,107.01,133.0,143.06,133.43,0.04,0.2,-0.088,0.521,0.04,0.0,0.0,-0.403,0.403,0.0,0.0
1.2000000000000002,0.19,1.05,0.78,36.06,0.02,0.7,107.02,133.0,143.07,133.43,0.05,0.22,0.287,0.279,0.04,0.0,0.0,0.0,0.0,-8.057,0.0
1.25,0.18,1.77,0.9,36.08,0.02,0.73,107.02,133.0,143.1,133.43,0.05,0.25,-0.071,0.694,0.06,0.0,0.4,0.0,0.4,7.996,0.0
1.3,0.23,1.3,0.98,36.1,0.02,0.75,107.02,133.0,143.12,133.43,0.06,0.27,0.307,0.455,0.06,0.0,0.003,0.0,0.003,-7.935,0.0
1.35,0.22,2.03,1.14,36.12,0.03,0.77,107.03,133.0,143.14,133.43,0.06,0.32,-0.047,0.872,0.06,0.0,-0.003,0.0,0.003,0.0,0.0
1.4000000000000001,0.33,1.58,1.26,36.14,0.03,0.8,107.03,133.0,143.17,133.43,0.09,0.35,0.578,0.638,0.08,0.0,0.4,0.0,0.4,7.935,0.0
1.4500000000000002,0.7,2.3,1.45,36.16,0.04,0.83,107.04,133.0,143.2,133.43,0.19,0.4,2.072,1.056,0.16,0.02,1.602,0.397,1.651,25.016,0.0
1.5,1.03,1.86,1.56,36.18,0.05,0.86,107.05,133.0,143.23,133.43,0.29,0.43,1.843,0.611,0.26,0.0,1.999,-0.397,2.038,7.747,0.0
1.55,1.25,2.59,1.68,36.2,0.07,0.89,107.07,133.0,143.26,133.43,0.35,0.47,1.21,0.712,0.32,0.02,1.199,0.403,1.265,-15.454,0.0
1.6,1.46,2.16,1.82,36.21,0.09,0.92,107.08,133.0,143.29,133.43,0.4,0.5,1.146,0.739,0.38,0.02,1.199,-0.006,1.199,-1.317,0.0
1.6500000000000001,1.68,2.88,1.95,36.22,0.11,0.96,107.11,133.01,143.33,133.43,0.47,0.54,1.248,0.754,0.44,0.02,1.202,0.006,1.202,0.061,0.01
1.7000000000000002,1.77,2.46,2.09,36.24,0.13,0.99,107.13,133.01,143.36,133.43,0.49,0.58,0.493,0.78,0.48,0.02,0.797,-0.006,0.797,-8.118,0.01
1.75,1.66,3.18,2.23,36.25,0.16,1.04,107.15,133.01,143.41,133.43,0.46,0.62,-0.635,0.786,0.48,0.02,0.003,0.006,0.007,-15.794,0.0
1.8,1.67,2.76,2.38,36.27,0.18,1.08,107.18,133.01,143.45,133.43,0.46,0.66,0.087,0.811,0.46,0.02,-0.4,-0.006,0.4,7.86,0.0
1.85,1.62,3.49,2.53,36.3,0.2,1.12,107.2,133.01,143.49,133.43,0.45,0.7,-0.275,0.811,0.46,0.02,-0.003,0.006,0.007,-7.86,0.0
1.9000000000000001,1.75,3.07,2.68,36.32,0.23,1.17,107.22,133.01,143.54,133.43,0.49,0.74,0.707,0.831,0.48,0.02,0.403,-0.006,0.403,7.921,0.0
1.9500000000000002,1.75,3.79,2.83,36.34,0.25,1.22,107.25,133.01,143.59,133.43,0.49,0.78,0.028,0.828,0.48,0.02,0.0,0.006,0.006,-7.935,0.0
2.0,2.06,3.38,2.98,36.36,0.28,1.27,107.28,133.01,143.64,133.43,0.57,0.83,1.703,0.843,0.54,0.04,1.199,0.397,1.263,25.143,0.0
2.0500000000000003,2.24,4.09,3.13,36.39,0.31,1.32,107.31,133.01,143.69,133.43,0.62,0.87,1.012,0.835,0.6,0.02,1.199,-0.397,1.263,-0.0,0.0
2.1,2.45,3.68,3.28,36.41,0.34,1.38,107.34,133.02,143.74,133.43,0.68,0.91,1.147,0.847,0.66,0.04,1.199,0.397,1.263,0.0,0.0
2.15,2.67,4.39,3.43,36.43,0.38,1.44,107.38,133.02,143.8,133.43,0.74,0.95,1.202,0.839,0.72,0.02,1.202,-0.403,1.268,0.096,0.0
2.2,2.78,3.99,3.58,36.45,0.41,1.49,107.41,133.02,143.86,133.43,0.77,1.0,0.659,0.849,0.76,0.04,0.8,0.403,0.895,-7.455,0.0
2.25,2.93,4.7,3.73,36.47,0.45,1.56,107.45,133.02,143.93,133.43,0.81,1.04,0.806,0.841,0.8,0.04,0.8,0.0,0.8,-1.915,0.0
2.3000000000000003,3.02,4.29,3.89,36.5,0.49,1.62,107.49,133.02,143.99,133.43,0.84,1.08,0.487,0.848,0.82,0.04,0.4,-0.0,0.4,-7.996,0.0
2.35,3.14,5.0,4.04,36.52,0.54,1.68,107.54,133.02,144.05,133.43,0.87,1.12,0.673,0.84,0.86,0.04,0.8,0.0,0.8,7.996,0.0
2.4000000000000004,3.22,4.59,4.19,36.54,0.58,1.75,107.58,133.03,144.12,133.43,0.9,1.16,0.479,0.845,0.88,0.04,0.4,-0.0,0.4,-7.996,0.0
2.45,3.36,5.3,4.34,36.57,0.63,1.82,107.63,133.03,144.19,133.43,0.93,1.21,0.735,0.837,0.92,0.04,0.8,0.006,0.8,7.996,0.0
2.5,3.46,4.9,4.49,36.59,0.68,1.89,107.67,133.03,144.26,133.43,0.96,1.25,0.599,0.842,0.94,0.06,0.403,0.391,0.561,-4.769,0.0
2.5500000000000003,3.61,5.6,4.64,36.62,0.72,1.97,107.72,133.03,144.34,133.43,1.0,1.29,0.837,0.835,0.98,0.04,0.797,-0.397,0.89,6.574,0.0
2.6,3.75,5.2,4.79,36.64,0.78,2.04,107.78,133.04,144.41,133.43,1.04,1.33,0.728,0.842,1.04,0.06,1.202,0.403,1.268,7.565,0.0
2.6500000000000004,3.91,5.89,4.94,36.67,0.83,2.12,107.83,133.04,144.49,133.43,1.09,1.37,0.92,0.833,1.06,0.06,0.4,-0.006,0.4,-17.365,0.0
2.7,4.05,5.5,5.1,36.69,0.88,2.2,107.88,133.04,144.57,133.43,1.12,1.42,0.767,0.841,1.1,0.04,0.8,-0.391,0.89,9.801,0.0
2.75,4.2,6.19,5.25,36.72,0.94,2.28,107.94,133.04,144.65,133.43,1.17,1.46,0.863,0.831,1.16,0.06,1.199,0.391,1.261,7.429,0.0
2.8000000000000003,4.33,5.8,5.4,36.74,1.0,2.37,108.0,133.05,144.74,133.43,1.2,1.5,0.714,0.839,1.18,0.08,0.4,0.403,0.568,-13.876,0.0
