Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,3.49,1.76,1.76,35.65,0.0,0.0,107.35,133.0,143.0,133.43,0.97,0.49,,,,,,,,,0.39
0.05,3.21,1.76,1.76,35.61,0.05,0.01,107.4,133.0,143.0,133.43,0.89,0.49,-1.545,0.0,0.92,0.02,,,,,0.32
0.1,2.85,1.76,1.76,35.57,0.09,0.03,107.44,133.0,143.0,133.43,0.79,0.49,-1.978,0.001,0.82,0.04,-2.002,0.397,2.041,,0.24
0.15000000000000002,2.62,1.77,1.76,35.53,0.13,0.04,107.48,133.01,143.0,133.43,0.73,0.49,-1.294,0.003,0.76,0.04,-1.202,-0.0,1.202,-16.77,0.19
0.2,2.61,1.77,1.77,35.49,0.16,0.06,107.52,133.01,143.0,133.43,0.72,0.49,-0.063,0.007,0.74,0.02,-0.397,-0.403,0.565,-12.74,0.18
0.25,2.4,1.78,1.77,35.46,0.2,0.07,107.55,133.01,143.01,133.43,0.67,0.49,-1.173,0.012,0.68,0.04,-1.199,0.403,1.265,13.996,0.14
0.30000000000000004,2.13,1.79,1.77,35.43,0.23,0.09,107.58,133.01,143.01,133.43,0.59,0.49,-1.479,0.018,0.64,0.02,-0.803,-0.397,0.895,-7.397,0.1
0.35000000000000003,1.85,1.81,1.78,35.41,0.26,0.11,107.61,133.01,143.02,133.43,0.51,0.49,-1.591,0.027,0.54,0.02,-1.999,-0.006,1.999,22.072,0.05
0.4,1.73,1.84,1.78,35.4,0.28,0.12,107.63,133.01,143.02,133.43,0.48,0.5,-0.65,0.036,0.48,0.04,-1.199,0.403,1.265,-14.675,0.03
0.45,1.63,1.87,1.79,35.38,0.3,0.14,107.66,133.01,143.03,133.43,0.45,0.5,-0.574,0.047,0.46,0.0,-0.403,-0.8,0.895,-7.398,0.02
0.5,1.89,1.91,1.81,35.37,0.33,0.16,107.68,133.01,143.04,133.43,0.52,0.5,1.466,0.08,0.5,0.02,0.803,0.403,0.898,0.055,0.05
0.55,2.14,1.96,1.83,35.35,0.36,0.18,107.71,133.01,143.05,133.43,0.6,0.51,1.409,0.107,0.56,0.04,1.199,0.397,1.263,7.304,0.09
0.6000000000000001,2.39,2.01,1.85,35.33,0.39,0.19,107.74,133.02,143.07,133.43,0.66,0.51,1.349,0.138,0.64,0.02,1.599,-0.397,1.648,7.687,0.13
0.65,2.44,2.08,1.88,35.31,0.42,0.22,107.78,133.02,143.08,133.43,0.68,0.52,0.305,0.173,0.68,0.04,0.803,0.397,0.895,-15.046,0.14
0.7000000000000001,2.42,2.15,1.92,35.3,0.46,0.24,107.81,133.02,143.1,133.43,0.67,0.53,-0.117,0.211,0.68,0.04,-0.003,-0.0,0.003,-17.845,0.13
0.75,2.33,2.23,1.96,35.28,0.49,0.26,107.84,133.02,143.12,133.43,0.65,0.55,-0.525,0.252,0.66,0.02,-0.397,-0.403,0.565,11.247,0.11
0.8,2.2,2.32,2.02,35.27,0.52,0.29,107.87,133.02,143.14,133.43,0.61,0.56,-0.686,0.293,0.62,0.04,-0.803,0.403,0.898,6.653,0.08
