Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.05,1.76,1.76,26.01,0.0,0.0,107.0,133.0,133.0,133.43,0.01,0.49,,,,,,,,,0.0
0.05,0.03,1.76,1.76,26.01,0.0,0.01,107.0,133.0,133.0,133.43,0.01,0.49,-0.125,0.0,0.02,0.0,,,,,0.0
0.1,0.07,1.76,1.76,26.01,0.0,0.03,107.0,133.0,133.0,133.43,0.02,0.49,0.248,0.001,0.02,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.05,1.77,1.76,26.01,0.0,0.04,107.0,133.0,133.0,133.43,0.01,0.49,-0.109,0.002,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
0.2,0.1,1.77,1.77,26.01,0.0,0.06,107.0,133.0,133.0,133.43,0.03,0.49,0.259,0.005,0.04,0.0,0.8,0.0,0.8,7.996,0.0
0.25,0.08,1.77,1.77,26.01,0.01,0.07,107.01,133.0,133.01,133.43,0.02,0.49,-0.099,0.009,0.02,0.0,-0.4,0.0,0.4,-7.996,0.0
0.30000000000000004,0.13,1.78,1.77,26.01,0.01,0.09,107.01,133.0,133.01,133.43,0.04,0.49,0.274,0.014,0.02,0.0,0.003,0.0,0.003,-7.935,0.0
0.35000000000000003,0.11,1.8,1.77,26.01,0.01,0.1,107.01,133.0,133.01,133.43,0.03,0.49,-0.085,0.02,0.04,0.0,0.397,0.0,0.397,7.874,0.0
0.4,0.17,1.82,1.78,26.02,0.01,0.12,107.01,133.0,133.02,133.43,0.05,0.49,0.289,0.027,0.04,0.0,0.0,0.0,0.0,-7.935,0.0
0.45,0.15,1.84,1.78,26.02,0.01,0.14,107.01,133.0,133.03,133.43,0.04,0.5,-0.071,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.0
