Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.17,1.76,1.76,16.01,0.0,0.0,107.01,133.0,123.0,133.43,0.05,0.49,,,,,,,,,0.0
0.05,0.22,1.76,1.76,16.0,0.0,0.01,107.01,133.0,123.0,133.43,0.06,0.49,0.318,0.0,0.06,0.0,,,,,0.0
0.1,0.22,1.76,1.76,16.0,0.01,0.03,107.02,133.0,123.0,133.43,0.06,0.49,-0.042,0.001,0.06,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.29,1.77,1.76,16.0,0.01,0.04,107.02,133.0,123.0,133.43,0.08,0.49,0.403,0.002,0.08,0.0,0.4,0.0,0.4,7.996,0.0
0.2,0.66,1.77,1.77,15.99,0.02,0.06,107.03,133.0,123.0,133.43,0.18,0.49,2.044,0.005,0.14,0.0,1.202,0.0,1.202,16.052,0.0
0.25,0.92,1.77,1.77,15.98,0.03,0.07,107.04,133.0,123.01,133.43,0.26,0.49,1.484,0.009,0.2,0.02,1.199,0.403,1.265,1.256,0.0
0.30000000000000004,1.23,1.78,1.77,15.97,0.04,0.09,107.05,133.0,123.01,133.43,0.34,0.49,1.697,0.014,0.32,0.0,2.399,-0.403,2.432,23.342,0.0
0.35000000000000003,1.34,1.8,1.77,15.96,0.06,0.1,107.07,133.0,123.01,133.43,0.37,0.49,0.594,0.02,0.36,0.02,0.8,0.397,0.893,-30.794,0.0
0.4,1.49,1.82,1.78,15.94,0.08,0.12,107.09,133.0,123.02,133.43,0.41,0.49,0.856,0.027,0.4,0.02,0.803,0.006,0.803,-1.799,0.01
0.45,1.45,1.84,1.78,15.93,0.1,0.14,107.11,133.0,123.03,133.43,0.4,0.5,-0.245,0.035,0.4,0.02,-0.003,-0.006,0.007,-15.916,0.0
0.5,1.38,1.87,1.79,15.92,0.12,0.15,107.13,133.01,123.04,133.43,0.38,0.5,-0.341,0.059,0.38,0.02,-0.4,0.006,0.4,7.86,0.0
