Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,7.06,7.06,26.01,0.0,0.0,107.0,133.0,133.0,133.43,0.0,1.96,,,,,,,,,0.0
0.05,0.0,8.82,7.94,26.01,0.0,0.11,107.0,133.0,133.0,133.43,0.0,2.21,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.58,8.82,26.0,0.0,0.25,107.0,133.0,133.0,133.43,0.0,2.45,0.002,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.02,10.75,9.3,26.0,0.0,0.41,107.0,133.0,133.0,133.43,0.01,2.58,0.127,2.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,0.47,7.54,26.0,0.0,0.41,107.0,133.0,133.0,133.43,0.0,2.09,-0.046,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.01,0.6,6.38,26.0,0.0,0.41,107.0,133.0,133.0,133.43,0.0,1.77,-0.01,-6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.02,0.56,5.55,26.0,0.0,0.42,107.0,133.0,133.0,133.43,0.01,1.54,0.055,-4.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.01,0.53,4.92,26.0,0.0,0.42,107.0,133.0,133.0,133.43,0.0,1.37,-0.097,-3.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.03,0.5,4.43,26.0,0.0,0.43,107.0,133.0,133.0,133.43,0.01,1.23,0.156,-2.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.01,0.47,4.03,26.0,0.0,0.43,107.0,133.0,133.0,133.43,0.0,1.12,-0.138,-2.202,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.5,0.05,0.44,3.37,26.0,0.0,0.43,107.0,133.0,133.0,133.43,0.01,0.94,0.222,-3.677,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.55,0.03,0.41,2.53,26.0,0.0,0.44,107.0,133.0,133.0,133.43,0.01,0.7,-0.127,-4.672,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.6000000000000001,0.07,0.39,1.51,26.0,0.0,0.44,107.0,133.0,133.0,133.43,0.02,0.42,0.244,-5.666,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.65,0.05,0.36,0.47,26.0,0.0,0.44,107.0,133.0,133.0,133.43,0.01,0.13,-0.112,-5.769,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.7000000000000001,0.1,0.34,0.46,26.0,0.0,0.45,107.0,133.0,133.0,133.43,0.03,0.13,0.259,-0.073,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
0.75,0.08,0.7,0.47,26.01,0.01,0.46,107.0,133.0,133.01,133.43,0.02,0.13,-0.099,0.051,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.13,1.14,0.53,26.02,0.01,0.47,107.01,133.0,133.02,133.43,0.04,0.15,0.273,0.32,0.04,0.0,0.403,0.0,0.403,8.057,0.0
0.8500000000000001,0.11,0.79,0.55,26.03,0.01,0.48,107.01,133.0,133.03,133.43,0.03,0.15,-0.086,0.144,0.04,0.0,-0.003,0.0,0.003,-7.996,0.0
0.9,0.17,1.36,0.64,26.05,0.01,0.5,107.01,133.0,133.05,133.43,0.05,0.18,0.289,0.481,0.02,0.0,-0.4,0.0,0.4,7.935,0.0
0.9500000000000001,0.15,1.0,0.69,26.06,0.01,0.52,107.01,133.0,133.07,133.43,0.04,0.19,-0.074,0.299,0.06,0.02,0.8,0.403,0.895,9.91,0.0
1.0,0.21,1.6,0.81,26.08,0.02,0.54,107.01,133.0,133.09,133.43,0.06,0.22,0.298,0.648,0.04,0.0,-0.4,-0.403,0.568,-6.555,0.0
1.05,0.19,1.24,0.89,26.09,0.02,0.56,107.02,133.0,133.11,133.43,0.05,0.25,-0.066,0.462,0.06,0.0,0.4,0.0,0.4,-3.355,0.0
1.1,0.25,1.86,1.04,26.11,0.02,0.58,107.02,133.0,133.13,133.43,0.07,0.29,0.311,0.818,0.06,0.0,0.003,0.0,0.003,-7.935,0.0
1.1500000000000001,0.25,1.5,1.15,26.13,0.03,0.6,107.03,133.0,133.15,133.43,0.07,0.32,0.023,0.63,0.08,0.0,0.397,0.0,0.397,7.874,0.0
1.2000000000000002,0.69,2.13,1.33,26.15,0.03,0.63,107.03,133.0,133.18,133.43,0.19,0.37,2.416,0.992,0.14,0.0,1.199,0.0,1.199,16.052,0.0
1.25,1.07,1.76,1.44,26.17,0.05,0.66,107.04,133.0,133.21,133.43,0.3,0.4,2.12,0.592,0.26,0.02,2.402,0.397,2.434,24.699,0.0
1.3,1.27,2.4,1.56,26.18,0.06,0.69,107.06,133.0,133.24,133.43,0.35,0.43,1.125,0.701,0.34,0.02,1.599,0.006,1.599,-16.703,0.0
1.35,1.29,2.03,1.69,26.19,0.08,0.72,107.08,133.0,133.27,133.43,0.36,0.47,0.088,0.692,0.34,0.0,0.003,-0.403,0.403,-23.926,0.0
1.4000000000000001,1.22,2.68,1.82,26.21,0.1,0.76,107.1,133.0,133.3,133.43,0.34,0.51,-0.405,0.732,0.34,0.02,-0.003,0.397,0.397,-0.122,0.0
1.4500000000000002,1.29,2.31,1.95,26.23,0.11,0.79,107.11,133.01,133.34,133.43,0.36,0.54,0.413,0.726,0.34,0.02,0.0,0.006,0.006,-7.813,0.0
1.5,1.17,2.97,2.09,26.25,0.13,0.83,107.13,133.01,133.38,133.43,0.32,0.58,-0.669,0.757,0.34,0.0,0.0,-0.403,0.403,7.935,0.0
