Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,2.57,1.76,1.76,15.85,0.0,0.0,107.17,133.0,123.0,133.43,0.71,0.49,,,,,,,,,0.18
0.05,2.67,1.76,1.76,15.81,0.04,0.01,107.2,133.0,123.0,133.43,0.74,0.49,0.564,0.0,0.74,0.0,,,,,0.2
0.1,2.69,1.76,1.76,15.77,0.07,0.03,107.24,133.0,123.0,133.43,0.75,0.49,0.101,0.001,0.74,0.02,-0.003,0.403,0.403,,0.2
0.15000000000000002,2.63,1.77,1.76,15.74,0.11,0.04,107.28,133.0,123.0,133.43,0.73,0.49,-0.338,0.002,0.74,0.04,0.003,0.397,0.397,-0.122,0.19
0.2,2.6,1.77,1.77,15.7,0.15,0.06,107.31,133.0,123.0,133.43,0.72,0.49,-0.117,0.004,0.72,0.02,-0.4,-0.403,0.568,3.416,0.18
0.25,2.57,1.77,1.77,15.67,0.18,0.07,107.35,133.01,123.01,133.43,0.71,0.49,-0.213,0.008,0.72,0.04,-0.003,0.403,0.403,-3.294,0.18
0.30000000000000004,2.63,1.78,1.77,15.64,0.22,0.09,107.39,133.01,123.01,133.43,0.73,0.49,0.34,0.013,0.7,0.02,-0.397,-0.397,0.561,3.164,0.19
0.35000000000000003,2.7,1.8,1.77,15.6,0.26,0.1,107.42,133.01,123.01,133.43,0.75,0.49,0.431,0.02,0.74,0.04,0.797,0.397,0.89,6.576,0.2
0.4,2.89,1.82,1.78,15.57,0.29,0.12,107.46,133.01,123.02,133.43,0.8,0.49,1.026,0.027,0.78,0.04,0.803,0.0,0.803,-1.745,0.24
0.45,3.06,1.84,1.78,15.54,0.34,0.14,107.5,133.01,123.03,133.43,0.85,0.5,0.946,0.036,0.84,0.02,1.199,-0.403,1.265,9.251,0.28
0.5,3.28,1.87,1.8,15.5,0.38,0.15,107.55,133.01,123.04,133.43,0.91,0.5,1.209,0.062,0.88,0.06,0.8,0.806,1.135,-2.602,0.33
0.55,3.47,1.91,1.81,15.46,0.43,0.17,107.59,133.02,123.05,133.43,0.96,0.5,1.044,0.083,0.94,0.04,1.202,-0.403,1.268,2.66,0.38
0.6000000000000001,3.67,1.96,1.83,15.43,0.48,0.19,107.64,133.02,123.06,133.43,1.02,0.51,1.129,0.107,1.0,0.04,1.196,0.0,1.196,-1.436,0.44
0.65,3.81,2.01,1.85,15.39,0.53,0.21,107.7,133.02,123.07,133.43,1.06,0.51,0.794,0.135,1.04,0.06,0.803,0.403,0.898,-5.965,0.47
0.7000000000000001,3.95,2.07,1.88,15.35,0.58,0.23,107.75,133.02,123.09,133.43,1.1,0.52,0.76,0.166,1.08,0.04,0.8,-0.403,0.895,-0.055,0.51
0.75,4.03,2.13,1.92,15.31,0.64,0.25,107.81,133.03,123.1,133.43,1.12,0.53,0.432,0.199,1.12,0.06,0.8,0.397,0.893,-0.055,0.53
0.8,4.1,2.2,1.96,15.27,0.7,0.28,107.86,133.03,123.12,133.43,1.14,0.54,0.423,0.232,1.12,0.06,-0.0,0.006,0.006,-17.729,0.55
0.8500000000000001,4.15,2.28,2.01,15.23,0.75,0.3,107.92,133.03,123.14,133.43,1.15,0.56,0.269,0.266,1.14,0.06,0.4,0.0,0.4,7.874,0.56
0.9,4.22,2.36,2.06,15.19,0.81,0.33,107.98,133.04,123.16,133.43,1.17,0.57,0.41,0.3,1.16,0.06,0.4,-0.006,0.4,0.001,0.58
0.9500000000000001,4.3,2.44,2.12,15.16,0.87,0.36,108.04,133.04,123.19,133.43,1.19,0.59,0.397,0.333,1.18,0.06,0.403,0.006,0.403,0.061,0.6
1.0,4.41,2.53,2.19,15.12,0.93,0.39,108.1,133.04,123.21,133.43,1.23,0.61,0.662,0.365,1.22,0.06,0.797,0.0,0.797,7.873,0.63
1.05,4.53,2.63,2.26,15.09,0.99,0.42,108.16,133.05,123.24,133.43,1.26,0.63,0.632,0.396,1.24,0.08,0.4,0.397,0.563,-4.666,0.66
1.1,4.67,2.72,2.34,15.05,1.06,0.45,108.22,133.05,123.27,133.43,1.3,0.65,0.783,0.425,1.28,0.06,0.803,-0.403,0.898,6.696,0.7
1.1500000000000001,4.84,2.82,2.42,15.02,1.12,0.48,108.29,133.05,123.3,133.43,1.34,0.67,0.922,0.453,1.32,0.08,0.8,0.403,0.895,-0.055,0.75
1.2000000000000002,5.04,2.93,2.5,14.98,1.19,0.52,108.36,133.06,123.33,133.43,1.4,0.7,1.111,0.478,1.38,0.08,1.199,0.006,1.199,6.081,0.82
1.25,5.23,3.04,2.59,14.94,1.26,0.56,108.43,133.06,123.37,133.43,1.45,0.72,1.069,0.502,1.42,0.08,0.8,-0.006,0.8,-7.995,0.88
1.3,5.4,3.14,2.69,14.9,1.34,0.59,108.5,133.07,123.4,133.43,1.5,0.75,0.967,0.524,1.48,0.08,1.199,-0.0,1.199,7.995,0.94
1.35,5.55,3.26,2.79,14.87,1.41,0.64,108.58,133.07,123.44,133.43,1.54,0.77,0.821,0.546,1.52,0.08,0.803,0.0,0.803,-7.935,0.99
1.4000000000000001,5.68,3.38,2.89,14.83,1.49,0.68,108.66,133.07,123.48,133.43,1.58,0.8,0.699,0.567,1.56,0.1,0.797,0.403,0.893,1.799,1.03
1.4500000000000002,5.79,3.37,2.98,14.79,1.57,0.72,108.74,133.08,123.52,133.43,1.61,0.83,0.623,0.514,1.6,0.08,0.803,-0.403,0.898,0.109,1.07
1.5,5.89,3.16,3.04,14.75,1.65,0.77,108.82,133.08,123.56,133.43,1.64,0.85,0.587,0.348,1.62,0.1,0.4,0.397,0.563,-6.696,1.1
1.55,6.0,3.6,3.14,14.71,1.74,0.81,108.9,133.09,123.61,133.43,1.67,0.87,0.591,0.542,1.66,0.1,0.8,0.006,0.8,4.727,1.14
1.6,6.11,3.4,3.21,14.68,1.82,0.86,108.99,133.09,123.66,133.43,1.7,0.89,0.632,0.375,1.68,0.1,0.4,0.0,0.4,-7.996,1.18
1.6500000000000001,6.23,3.87,3.31,14.64,1.91,0.91,109.07,133.1,123.71,133.43,1.73,0.92,0.619,0.579,1.7,0.12,0.4,0.397,0.563,3.269,1.22
1.7000000000000002,6.34,3.64,3.39,14.61,1.99,0.96,109.16,133.1,123.76,133.43,1.76,0.94,0.661,0.396,1.76,0.1,1.199,-0.397,1.263,14.001,1.26
1.75,6.48,4.14,3.5,14.57,2.08,1.02,109.25,133.11,123.82,133.43,1.8,0.97,0.777,0.613,1.78,0.1,0.403,-0.006,0.403,-17.208,1.31
1.8,6.64,3.9,3.57,14.54,2.17,1.07,109.34,133.12,123.87,133.43,1.84,0.99,0.85,0.417,1.82,0.12,0.797,0.409,0.895,9.849,1.38
1.85,6.8,4.42,3.69,14.5,2.27,1.13,109.43,133.12,123.93,133.43,1.89,1.02,0.881,0.644,1.86,0.12,0.803,-0.006,0.803,-1.854,1.44
1.9000000000000001,6.95,4.16,3.76,14.47,2.36,1.19,109.53,133.13,123.99,133.43,1.93,1.05,0.873,0.432,1.9,0.12,0.8,0.0,0.8,-0.061,1.5
1.9500000000000002,7.1,4.7,3.9,14.43,2.46,1.26,109.62,133.13,124.05,133.43,1.97,1.08,0.838,0.741,1.96,0.12,1.199,0.0,1.199,7.996,1.56
