Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,2.8,1.76,1.76,20.82,0.0,0.0,107.2,133.0,128.0,133.43,0.78,0.49,,,,,,,,,0.22
0.05,2.9,1.76,1.76,20.77,0.04,0.01,107.24,133.0,128.0,133.43,0.81,0.49,0.551,0.0,0.8,0.0,,,,,0.25
0.1,2.92,1.76,1.76,20.73,0.08,0.03,107.28,133.0,128.0,133.43,0.81,0.49,0.11,0.001,0.82,0.02,0.4,0.403,0.568,,0.25
0.15000000000000002,2.84,1.77,1.76,20.69,0.12,0.04,107.32,133.0,128.0,133.43,0.79,0.49,-0.455,0.002,0.8,0.04,-0.4,0.397,0.563,-0.086,0.23
0.2,2.77,1.77,1.77,20.66,0.16,0.06,107.36,133.0,128.0,133.43,0.77,0.49,-0.359,0.005,0.76,0.02,-0.8,-0.403,0.895,6.642,0.22
0.25,2.68,1.78,1.77,20.62,0.2,0.07,107.39,133.01,128.01,133.43,0.74,0.49,-0.54,0.009,0.76,0.04,-0.003,0.403,0.403,-9.849,0.2
0.30000000000000004,2.67,1.78,1.77,20.59,0.23,0.09,107.43,133.01,128.01,133.43,0.74,0.49,-0.048,0.014,0.74,0.04,-0.397,-0.0,0.397,-0.122,0.2
0.35000000000000003,2.67,1.8,1.77,20.56,0.27,0.1,107.47,133.01,128.01,133.43,0.74,0.49,0.042,0.02,0.74,0.02,0.0,-0.397,0.397,-0.0,0.2
0.4,2.79,1.82,1.78,20.52,0.31,0.12,107.51,133.01,128.02,133.43,0.78,0.49,0.662,0.028,0.76,0.04,0.397,0.397,0.561,3.287,0.22
0.45,2.92,1.84,1.78,20.49,0.35,0.14,107.54,133.01,128.03,133.43,0.81,0.5,0.726,0.036,0.78,0.04,0.403,0.0,0.403,-3.165,0.25
0.5,3.13,1.87,1.8,20.46,0.39,0.15,107.59,133.01,128.04,133.43,0.87,0.5,1.134,0.061,0.86,0.04,1.599,0.0,1.599,23.926,0.3
0.55,3.3,1.91,1.81,20.42,0.44,0.17,107.63,133.02,128.05,133.43,0.92,0.5,0.944,0.082,0.88,0.04,0.403,-0.0,0.403,-23.926,0.34
0.6000000000000001,3.48,1.96,1.83,20.39,0.48,0.19,107.68,133.02,128.06,133.43,0.97,0.51,1.034,0.106,0.96,0.04,1.596,0.0,1.596,23.865,0.38
0.65,3.6,2.01,1.85,20.35,0.53,0.21,107.73,133.02,128.07,133.43,1.0,0.51,0.667,0.133,0.98,0.06,0.4,0.403,0.568,-20.571,0.41
0.7000000000000001,3.72,2.06,1.88,20.31,0.58,0.23,107.78,133.02,128.09,133.43,1.03,0.52,0.636,0.162,1.02,0.04,0.803,-0.403,0.898,6.61,0.44
0.75,3.78,2.12,1.92,20.28,0.64,0.25,107.83,133.03,128.1,133.43,1.05,0.53,0.319,0.193,1.04,0.06,0.4,0.397,0.563,-6.696,0.46
0.8,3.85,2.19,1.96,20.24,0.69,0.28,107.89,133.03,128.12,133.43,1.07,0.54,0.385,0.226,1.06,0.04,0.4,-0.391,0.559,-0.086,0.47
0.8500000000000001,3.89,2.27,2.01,20.21,0.74,0.3,107.94,133.03,128.14,133.43,1.08,0.56,0.235,0.26,1.08,0.06,0.4,0.391,0.559,0.0,0.48
0.9,3.97,2.35,2.06,20.18,0.8,0.33,107.99,133.04,128.16,133.43,1.1,0.57,0.441,0.294,1.08,0.06,-0.003,0.006,0.007,-11.042,0.5
0.9500000000000001,4.04,2.43,2.12,20.14,0.85,0.35,108.05,133.04,128.19,133.43,1.12,0.59,0.414,0.329,1.12,0.06,0.806,-0.006,0.806,15.977,0.52
1.0,4.16,2.53,2.18,20.11,0.91,0.38,108.11,133.04,128.21,133.43,1.16,0.61,0.661,0.363,1.14,0.06,0.397,0.006,0.397,-8.178,0.55
