Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.07,7.06,7.06,41.0,0.0,0.0,107.0,133.0,148.0,133.44,0.02,1.96,,,,,,,,,0.0
0.05,0.02,1.76,4.41,41.0,0.0,0.01,107.0,133.0,148.0,133.44,0.01,1.23,-0.273,-14.7,0.0,0.0,,,,,0.0
0.1,0.05,1.76,3.53,41.0,0.0,0.03,107.0,133.0,148.0,133.44,0.01,0.98,0.149,-4.9,0.02,0.0,0.4,0.0,0.4,,0.0
0.15000000000000002,0.05,1.76,3.09,41.0,0.0,0.04,107.0,133.0,148.0,133.44,0.01,0.86,0.03,-2.449,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.2,0.05,1.77,2.82,41.0,0.0,0.06,107.0,133.0,148.0,133.44,0.02,0.78,0.014,-1.467,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.25,0.06,1.77,2.65,41.0,0.0,0.07,107.0,133.0,148.0,133.44,0.02,0.74,0.004,-0.975,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.30000000000000004,0.03,1.78,2.52,41.01,0.0,0.09,107.0,133.0,148.01,133.44,0.01,0.7,-0.134,-0.69,0.02,0.0,-0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.05,1.79,2.43,41.01,0.0,0.1,107.0,133.0,148.01,133.44,0.01,0.68,0.114,-0.51,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
0.4,0.01,1.81,2.36,41.02,0.01,0.12,107.01,133.0,148.02,133.44,0.0,0.66,-0.219,-0.386,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.45,0.04,1.83,2.31,41.02,0.01,0.14,107.01,133.0,148.02,133.44,0.01,0.64,0.163,-0.297,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.5,0.01,1.86,1.79,41.03,0.01,0.15,107.01,133.0,148.03,133.44,0.0,0.5,-0.173,-2.889,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.55,0.05,1.89,1.8,41.04,0.01,0.17,107.01,133.0,148.04,133.44,0.01,0.5,0.201,0.071,0.02,0.0,0.403,0.0,0.403,8.057,0.0
0.6000000000000001,0.02,1.93,1.82,41.05,0.01,0.19,107.01,133.0,148.05,133.44,0.01,0.51,-0.142,0.094,0.0,0.0,-0.403,0.0,0.403,0.0,0.0
0.65,0.06,1.98,1.84,41.06,0.01,0.21,107.01,133.0,148.06,133.44,0.02,0.51,0.229,0.122,0.02,0.0,0.4,0.0,0.4,-0.061,0.0
0.7000000000000001,0.04,2.04,1.87,41.07,0.01,0.23,107.01,133.0,148.08,133.44,0.01,0.52,-0.125,0.154,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
