Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.05,7.06,7.06,41.01,0.0,0.0,107.0,133.0,148.0,133.44,0.01,1.96,,,,,,,,,0.0
0.05,0.07,1.76,4.41,41.0,0.0,0.01,107.0,133.0,148.0,133.44,0.02,1.23,0.149,-14.7,0.02,0.0,,,,,0.0
0.1,0.04,1.76,3.53,41.0,0.0,0.03,107.0,133.0,148.0,133.44,0.01,0.98,-0.173,-4.9,0.0,0.0,-0.4,0.0,0.4,,0.0
0.15000000000000002,0.08,1.76,3.09,41.0,0.0,0.04,107.0,133.0,148.0,133.44,0.02,0.86,0.222,-2.449,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.2,0.03,1.77,2.82,41.01,0.0,0.06,107.0,133.0,148.0,133.44,0.01,0.78,-0.294,-1.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.1,1.77,2.65,41.01,0.0,0.07,107.0,133.0,148.0,133.44,0.03,0.74,0.387,-0.975,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.30000000000000004,0.01,1.78,2.52,41.01,0.0,0.09,107.0,133.0,148.01,133.44,0.0,0.7,-0.496,-0.691,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.35000000000000003,0.12,1.79,2.43,41.01,0.0,0.1,107.0,133.0,148.01,133.44,0.03,0.68,0.614,-0.511,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.4,0.01,1.8,2.36,41.02,0.0,0.12,107.0,133.0,148.02,133.44,0.0,0.66,-0.585,-0.388,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.45,0.15,1.82,2.31,41.02,0.01,0.14,107.0,133.0,148.02,133.44,0.04,0.64,0.733,-0.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.05,1.85,1.79,41.03,0.01,0.15,107.01,133.0,148.03,133.44,0.01,0.5,-0.537,-2.893,0.04,0.0,0.403,0.0,0.403,8.057,0.0
0.55,0.19,1.88,1.8,41.03,0.01,0.17,107.01,133.0,148.04,133.44,0.05,0.5,0.786,0.065,0.04,0.0,-0.003,0.0,0.003,-7.996,0.0
0.6000000000000001,0.11,1.92,1.81,41.04,0.01,0.19,107.01,133.0,148.05,133.44,0.03,0.5,-0.448,0.087,0.02,0.0,-0.4,0.0,0.4,7.935,0.0
0.65,0.27,1.97,1.83,41.05,0.01,0.21,107.01,133.0,148.06,133.44,0.07,0.51,0.858,0.112,0.06,0.02,0.8,0.403,0.895,9.91,0.0
0.7000000000000001,0.28,2.02,1.86,41.06,0.02,0.23,107.02,133.0,148.07,133.44,0.08,0.52,0.067,0.141,0.08,0.0,0.4,-0.403,0.568,-6.555,0.0
