Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,1.35,1.76,1.76,30.94,0.0,0.0,107.07,133.0,138.0,133.43,0.37,0.49,,,,,,,,,0.0
0.05,1.46,1.76,1.76,30.92,0.02,0.01,107.09,133.0,138.0,133.43,0.41,0.49,0.633,0.0,0.4,0.02,,,,,0.0
0.1,1.65,1.76,1.76,30.9,0.04,0.03,107.11,133.0,138.0,133.43,0.46,0.49,1.05,0.001,0.42,0.02,0.403,-0.006,0.403,,0.03
0.15000000000000002,1.72,1.77,1.76,30.88,0.06,0.04,107.13,133.0,138.0,133.43,0.48,0.49,0.417,0.002,0.46,0.02,0.8,0.006,0.8,7.934,0.04
0.2,1.58,1.77,1.77,30.86,0.09,0.06,107.16,133.0,138.0,133.43,0.44,0.49,-0.785,0.005,0.44,0.02,-0.403,-0.006,0.403,-7.934,0.02
0.25,1.46,1.77,1.77,30.84,0.11,0.07,107.18,133.01,138.01,133.43,0.4,0.49,-0.7,0.008,0.42,0.02,-0.397,0.006,0.397,-0.122,0.0
0.30000000000000004,1.5,1.78,1.77,30.82,0.13,0.09,107.2,133.01,138.01,133.43,0.42,0.49,0.219,0.013,0.42,0.0,-0.003,-0.403,0.403,0.121,0.01
0.35000000000000003,1.54,1.8,1.77,30.8,0.15,0.1,107.22,133.01,138.01,133.43,0.43,0.49,0.238,0.019,0.42,0.02,0.003,0.397,0.397,-0.122,0.01
0.4,1.63,1.82,1.78,30.79,0.17,0.12,107.24,133.01,138.02,133.43,0.45,0.49,0.526,0.026,0.44,0.02,0.397,0.006,0.397,0.001,0.02
0.45,1.72,1.84,1.78,30.77,0.2,0.14,107.26,133.01,138.03,133.43,0.48,0.5,0.509,0.034,0.48,0.02,0.803,-0.006,0.803,8.117,0.03
0.5,2.06,1.87,1.79,30.75,0.22,0.15,107.29,133.01,138.04,133.43,0.57,0.5,1.836,0.058,0.52,0.04,0.8,0.403,0.895,1.853,0.08
0.55,2.17,1.9,1.81,30.73,0.25,0.17,107.32,133.01,138.05,133.43,0.6,0.5,0.616,0.078,0.6,0.02,1.599,-0.397,1.648,15.046,0.1
0.6000000000000001,2.28,1.95,1.83,30.71,0.28,0.19,107.35,133.01,138.06,133.43,0.63,0.51,0.619,0.101,0.62,0.02,0.4,-0.006,0.4,-24.955,0.12
0.65,2.31,1.99,1.85,30.69,0.31,0.21,107.38,133.01,138.07,133.43,0.64,0.51,0.198,0.127,0.64,0.04,0.403,0.409,0.574,3.484,0.12
0.7000000000000001,2.34,2.05,1.88,30.67,0.35,0.23,107.42,133.01,138.09,133.43,0.65,0.52,0.146,0.157,0.64,0.02,-0.003,-0.409,0.409,-3.302,0.12
0.75,2.41,2.11,1.91,30.66,0.38,0.25,107.45,133.02,138.1,133.43,0.67,0.53,0.406,0.188,0.66,0.04,0.4,0.403,0.568,3.172,0.13
0.8,2.51,2.18,1.95,30.64,0.41,0.28,107.48,133.02,138.12,133.43,0.7,0.54,0.558,0.222,0.68,0.04,0.403,-0.0,0.403,-3.294,0.15
0.8500000000000001,2.63,2.26,2.0,30.62,0.45,0.3,107.52,133.02,138.14,133.43,0.73,0.55,0.629,0.255,0.72,0.02,0.797,-0.397,0.89,9.74,0.16
0.9,2.76,2.34,2.05,30.61,0.49,0.33,107.56,133.02,138.16,133.43,0.77,0.57,0.718,0.289,0.76,0.04,0.803,0.397,0.895,0.109,0.19
0.9500000000000001,2.9,2.42,2.11,30.59,0.53,0.35,107.6,133.02,138.18,133.43,0.81,0.59,0.81,0.324,0.78,0.04,0.4,-0.0,0.4,-9.911,0.21
1.0,3.05,2.51,2.17,30.57,0.57,0.38,107.64,133.03,138.21,133.43,0.85,0.6,0.852,0.358,0.84,0.04,1.199,0.0,1.199,15.991,0.24
1.05,3.2,2.61,2.24,30.56,0.61,0.41,107.68,133.03,138.24,133.43,0.89,0.62,0.82,0.391,0.86,0.04,0.4,-0.0,0.4,-15.991,0.27
1.1,3.33,2.71,2.32,30.54,0.66,0.44,107.73,133.03,138.26,133.43,0.92,0.64,0.703,0.423,0.92,0.04,1.199,0.0,1.199,15.991,0.29
1.1500000000000001,3.43,2.81,2.4,30.52,0.7,0.48,107.77,133.03,138.29,133.43,0.95,0.67,0.574,0.452,0.94,0.06,0.403,0.403,0.57,-12.593,0.31
1.2000000000000002,3.54,2.91,2.49,30.51,0.75,0.51,107.82,133.04,138.33,133.43,0.98,0.69,0.605,0.479,0.96,0.04,0.397,-0.403,0.565,-0.086,0.33
1.25,3.65,3.02,2.58,30.49,0.8,0.55,107.87,133.04,138.36,133.43,1.01,0.72,0.603,0.504,1.0,0.06,0.803,0.397,0.895,6.598,0.35
1.3,3.77,3.13,2.67,30.48,0.86,0.59,107.92,133.04,138.4,133.43,1.05,0.74,0.654,0.527,1.04,0.06,0.8,0.006,0.8,-1.915,0.37
1.35,3.89,3.24,2.77,30.46,0.91,0.63,107.98,133.04,138.43,133.43,1.08,0.77,0.67,0.548,1.06,0.04,0.397,-0.403,0.565,-4.684,0.39
1.4000000000000001,4.02,3.36,2.87,30.44,0.96,0.67,108.03,133.05,138.47,133.43,1.12,0.8,0.717,0.568,1.1,0.06,0.803,0.403,0.898,6.653,0.41
1.4500000000000002,4.15,3.34,2.96,30.43,1.02,0.72,108.09,133.05,138.51,133.43,1.15,0.82,0.72,0.512,1.14,0.06,0.8,-0.006,0.8,-1.969,0.44
1.5,4.28,3.13,3.03,30.41,1.08,0.76,108.15,133.05,138.56,133.43,1.19,0.84,0.742,0.343,1.16,0.08,0.403,0.403,0.57,-4.598,0.47
1.55,4.41,3.57,3.12,30.4,1.14,0.81,108.21,133.06,138.6,133.43,1.23,0.87,0.721,0.537,1.22,0.06,1.196,-0.397,1.26,13.813,0.5
1.6,4.54,3.37,3.19,30.38,1.2,0.85,108.27,133.06,138.65,133.43,1.26,0.89,0.724,0.367,1.24,0.06,0.4,0.0,0.4,-17.212,0.54
1.6500000000000001,4.65,3.83,3.29,30.37,1.27,0.9,108.33,133.06,138.7,133.43,1.29,0.91,0.611,0.569,1.28,0.08,0.803,0.397,0.895,9.911,0.56
1.7000000000000002,4.76,3.61,3.36,30.35,1.33,0.96,108.4,133.07,138.75,133.43,1.32,0.93,0.582,0.386,1.3,0.08,0.4,0.0,0.4,-9.911,0.58
1.75,4.86,4.11,3.47,30.34,1.4,1.01,108.47,133.07,138.81,133.43,1.35,0.96,0.577,0.603,1.34,0.08,0.8,0.0,0.8,7.996,0.6
1.8,4.97,3.86,3.54,30.33,1.47,1.07,108.53,133.07,138.86,133.43,1.38,0.98,0.629,0.407,1.36,0.08,0.397,-0.0,0.397,-8.057,0.63
1.85,5.1,4.39,3.66,30.32,1.54,1.12,108.6,133.08,138.92,133.43,1.42,1.02,0.734,0.636,1.4,0.08,0.803,0.0,0.803,8.118,0.66
