Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,1.35,1.76,1.76,30.94,0.0,0.0,107.07,133.0,138.0,133.43
0.05,1.46,1.76,1.76,30.92,0.02,0.01,107.09,133.0,138.0,133.43
0.1,1.65,1.76,1.76,30.9,0.04,0.03,107.11,133.0,138.0,133.43
0.15,1.72,1.77,1.76,30.88,0.06,0.04,107.13,133.0,138.0,133.43
0.2,1.58,1.77,1.77,30.86,0.09,0.06,107.16,133.0,138.0,133.43
0.25,1.46,1.77,1.77,30.84,0.11,0.07,107.18,133.01,138.01,133.43
0.3,1.5,1.78,1.77,30.82,0.13,0.09,107.2,133.01,138.01,133.43
0.35,1.54,1.8,1.77,30.8,0.15,0.1,107.22,133.01,138.01,133.43
0.4,1.63,1.82,1.78,30.79,0.17,0.12,107.24,133.01,138.02,133.43
0.45,1.72,1.84,1.78,30.77,0.2,0.14,107.26,133.01,138.03,133.43
0.5,2.06,1.87,1.79,30.75,0.22,0.15,107.29,133.01,138.04,133.43
0.55,2.17,1.9,1.81,30.73,0.25,0.17,107.32,133.01,138.05,133.43
0.6000000000000001,2.28,1.95,1.83,30.71,0.28,0.19,107.35,133.01,138.06,133.43
0.65,2.31,1.99,1.85,30.69,0.31,0.21,107.38,133.01,138.07,133.43
0.7000000000000001,2.34,2.05,1.88,30.67,0.35,0.23,107.42,133.01,138.09,133.43
0.75,2.41,2.11,1.91,30.66,0.38,0.25,107.45,133.02,138.1,133.43
0.8,2.51,2.18,1.95,30.64,0.41,0.28,107.48,133.02,138.12,133.43
0.8500000000000001,2.63,2.26,2.0,30.62,0.45,0.3,107.52,133.02,138.14,133.43
0.9,2.76,2.34,2.05,30.61,0.49,0.33,107.56,133.02,138.16,133.43
0.95,2.9,2.42,2.11,30.59,0.53,0.35,107.6,133.02,138.18,133.43
1.0,3.05,2.51,2.17,30.57,0.57,0.38,107.64,133.03,138.21,133.43
1.05,3.2,2.61,2.24,30.56,0.61,0.41,107.68,133.03,138.24,133.43
1.1,3.33,2.71,2.32,30.54,0.66,0.44,107.73,133.03,138.26,133.43
1.15,3.43,2.81,2.4,30.52,0.7,0.48,107.77,133.03,138.29,133.43
1.2000000000000002,3.54,2.91,2.49,30.51,0.75,0.51,107.82,133.04,138.33,133.43
