Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,7.06,7.06,21.01,0.0,0.0,107.0,133.0,128.0,133.43,0.0,1.96,,,,,,,,,0.0
0.05,0.0,8.82,7.94,21.01,0.0,0.11,107.0,133.0,128.0,133.43,0.0,2.21,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.58,8.82,21.01,0.0,0.25,107.0,133.0,128.0,133.43,0.0,2.45,0.002,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,10.75,9.3,21.0,0.0,0.41,107.0,133.0,128.0,133.43,0.0,2.58,-0.004,2.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,7.77,9.0,21.0,0.0,0.53,107.0,133.0,128.0,133.43,0.0,2.5,0.002,-1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,4.89,8.31,21.0,0.0,0.61,107.0,133.0,128.0,133.43,0.0,2.31,0.001,-3.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.29,7.17,21.0,0.0,0.64,107.0,133.0,128.0,133.43,0.0,1.99,-0.0,-6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.0,1.26,6.43,21.0,0.0,0.65,107.0,133.0,128.0,133.43,0.0,1.79,-0.001,-4.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.06,1.82,5.92,21.0,0.0,0.68,107.0,133.0,128.0,133.43,0.02,1.64,0.316,-2.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.06,0.79,5.4,21.0,0.0,0.68,107.0,133.0,128.0,133.43,0.02,1.5,0.034,-2.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.05,0.76,4.77,21.0,0.0,0.69,107.0,133.0,128.0,133.43,0.01,1.33,-0.07,-3.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.07,0.71,3.96,21.0,0.0,0.7,107.0,133.0,128.0,133.43,0.02,1.1,0.102,-4.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.04,0.67,2.97,21.0,0.0,0.7,107.0,133.0,128.0,133.43,0.01,0.83,-0.142,-5.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.08,0.63,1.96,21.0,0.0,0.71,107.0,133.0,128.0,133.43,0.02,0.54,0.196,-5.622,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.7000000000000001,0.03,0.59,1.24,21.0,0.0,0.71,107.0,133.0,128.0,133.43,0.01,0.34,-0.266,-3.989,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.75,0.09,0.55,0.81,21.0,0.0,0.72,107.0,133.0,128.0,133.43,0.03,0.22,0.349,-2.412,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.8,0.01,0.52,0.83,21.0,0.0,0.72,107.0,133.0,128.0,133.43,0.0,0.23,-0.45,0.129,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.8500000000000001,0.12,0.49,0.75,21.0,0.0,0.73,107.0,133.0,128.0,133.43,0.03,0.21,0.57,-0.43,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.9,0.01,0.46,0.62,21.0,0.0,0.73,107.0,133.0,128.0,133.43,0.0,0.17,-0.576,-0.757,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.9500000000000001,0.15,0.43,0.58,21.0,0.01,0.74,107.0,133.0,128.0,133.43,0.04,0.16,0.743,-0.203,0.02,0.0,-0.0,0.0,0.0,-0.0,0.0
1.0,0.05,0.71,0.57,21.01,0.01,0.75,107.01,133.0,128.01,133.43,0.01,0.16,-0.558,-0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
1.05,0.18,1.23,0.63,21.02,0.01,0.76,107.01,133.0,128.02,133.43,0.05,0.17,0.741,0.289,0.04,0.0,0.403,0.0,0.403,8.057,0.0
1.1,0.08,0.75,0.63,21.03,0.01,0.77,107.01,133.0,128.03,133.43,0.02,0.18,-0.542,0.048,0.04,0.0,-0.003,0.0,0.003,-7.996,0.0
1.1500000000000001,0.22,1.44,0.72,21.05,0.01,0.79,107.01,133.0,128.05,133.43,0.06,0.2,0.765,0.452,0.04,0.02,0.0,0.403,0.403,7.996,0.0
1.2000000000000002,0.13,0.96,0.75,21.06,0.01,0.81,107.01,133.0,128.07,133.43,0.04,0.21,-0.473,0.209,0.04,0.0,0.0,-0.403,0.403,0.0,0.0
1.25,0.28,1.67,0.87,21.08,0.02,0.83,107.02,133.0,128.09,133.43,0.08,0.24,0.826,0.621,0.06,0.0,0.4,0.0,0.4,-0.061,0.0
1.3,0.57,1.2,0.93,21.09,0.02,0.85,107.02,133.0,128.11,133.43,0.16,0.26,1.587,0.38,0.1,0.0,0.803,0.0,0.803,8.057,0.0
1.35,0.75,1.92,1.08,21.11,0.03,0.87,107.03,133.0,128.13,133.43,0.21,0.3,1.021,0.798,0.2,0.0,1.996,0.0,1.996,23.865,0.0
1.4000000000000001,0.88,1.47,1.18,21.12,0.04,0.89,107.04,133.0,128.15,133.43,0.24,0.33,0.719,0.562,0.22,0.02,0.403,0.397,0.565,-28.609,0.0
1.4500000000000002,0.81,2.19,1.35,21.13,0.06,0.92,107.06,133.0,128.18,133.43,0.23,0.38,-0.384,0.978,0.24,0.0,0.4,-0.397,0.563,-0.043,0.0
1.5,0.86,1.74,1.46,21.15,0.07,0.95,107.07,133.0,128.21,133.43,0.24,0.41,0.251,0.574,0.22,0.02,-0.4,0.403,0.568,0.086,0.0
1.55,0.82,2.46,1.58,21.17,0.08,0.98,107.08,133.0,128.24,133.43,0.23,0.44,-0.185,0.682,0.24,0.0,0.4,-0.403,0.568,-0.0,0.0
1.6,1.02,2.02,1.71,21.18,0.09,1.01,107.09,133.0,128.27,133.43,0.28,0.47,1.1,0.703,0.26,0.02,0.4,0.397,0.563,-0.086,0.0
1.6500000000000001,1.12,2.74,1.84,21.21,0.11,1.05,107.11,133.0,128.31,133.43,0.31,0.51,0.521,0.723,0.3,0.0,0.8,-0.397,0.893,6.587,0.0
1.7000000000000002,1.2,2.31,1.97,21.22,0.12,1.08,107.12,133.01,128.34,133.43,0.33,0.55,0.489,0.75,0.34,0.02,0.8,0.403,0.895,0.055,0.0
1.75,1.44,3.04,2.11,21.24,0.14,1.12,107.14,133.01,128.38,133.43,0.4,0.59,1.301,0.76,0.36,0.02,0.4,-0.006,0.4,-9.91,0.0
