Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,8.82,8.82,36.0,0.0,0.0,107.0,133.0,143.0,133.43,0.0,2.45,,,,,,,,,0.0
0.05,0.0,10.58,9.7,36.0,0.0,0.14,107.0,133.0,143.0,133.43,0.0,2.7,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.03,10.75,10.05,36.0,0.0,0.29,107.0,133.0,143.0,133.43,0.01,2.79,0.18,1.936,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.01,0.47,7.66,36.0,0.0,0.3,107.0,133.0,143.0,133.43,0.0,2.13,-0.137,-13.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,0.6,6.25,36.0,0.0,0.3,107.0,133.0,143.0,133.43,0.01,1.73,0.059,-7.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.02,0.56,5.3,36.0,0.0,0.31,107.0,133.0,143.0,133.43,0.01,1.47,0.01,-5.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.01,0.53,4.62,36.0,0.0,0.31,107.0,133.0,143.0,133.43,0.0,1.28,-0.079,-3.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.04,0.5,4.1,36.0,0.0,0.31,107.0,133.0,143.0,133.43,0.01,1.14,0.16,-2.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.01,0.47,3.7,36.0,0.0,0.32,107.0,133.0,143.0,133.43,0.0,1.03,-0.128,-2.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.06,0.44,3.37,36.0,0.0,0.32,107.0,133.0,143.0,133.43,0.02,0.94,0.235,-1.811,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.5,0.03,0.41,2.53,36.0,0.0,0.33,107.0,133.0,143.0,133.43,0.01,0.7,-0.121,-4.672,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.55,0.08,0.39,1.51,36.0,0.0,0.33,107.0,133.0,143.0,133.43,0.02,0.42,0.248,-5.666,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
0.6000000000000001,0.06,0.36,0.47,36.0,0.0,0.33,107.0,133.0,143.0,133.43,0.02,0.13,-0.107,-5.769,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.65,0.11,0.34,0.46,36.0,0.01,0.33,107.0,133.0,143.0,133.43,0.03,0.13,0.27,-0.073,0.04,0.0,0.4,0.0,0.4,0.0,0.0
0.7000000000000001,0.09,0.73,0.47,36.0,0.01,0.34,107.01,133.0,143.01,133.43,0.03,0.13,-0.085,0.07,0.02,0.0,-0.4,0.0,0.4,-0.0,0.0
0.75,0.14,1.18,0.53,36.02,0.01,0.36,107.01,133.0,143.02,133.43,0.04,0.15,0.291,0.345,0.04,0.0,0.403,0.0,0.403,0.061,0.0
0.8,0.13,0.84,0.57,36.03,0.01,0.37,107.01,133.0,143.04,133.43,0.04,0.16,-0.064,0.173,0.04,0.0,-0.003,0.0,0.003,-7.996,0.0
0.8500000000000001,0.19,1.43,0.66,36.05,0.01,0.39,107.01,133.0,143.05,133.43,0.05,0.18,0.316,0.516,0.04,0.0,0.0,0.0,0.0,-0.061,0.0
0.9,0.18,1.08,0.72,36.06,0.01,0.41,107.01,133.0,143.07,133.43,0.05,0.2,-0.048,0.339,0.04,0.02,0.0,0.403,0.403,8.057,0.0
0.9500000000000001,0.24,1.69,0.84,36.08,0.02,0.43,107.02,133.0,143.09,133.43,0.07,0.23,0.328,0.693,0.06,0.0,0.4,-0.403,0.568,3.294,0.0
1.0,0.24,1.33,0.94,36.1,0.02,0.45,107.02,133.0,143.11,133.43,0.07,0.26,-0.009,0.512,0.08,0.0,0.403,0.0,0.403,-3.294,0.0
1.05,0.6,1.96,1.09,36.12,0.03,0.48,107.03,133.0,143.14,133.43,0.17,0.3,2.025,0.874,0.12,0.0,0.797,0.0,0.797,7.874,0.0
1.1,0.93,1.6,1.22,36.13,0.04,0.5,107.04,133.0,143.16,133.43,0.26,0.34,1.827,0.689,0.24,0.02,2.402,0.397,2.434,32.755,0.0
1.1500000000000001,1.15,2.24,1.41,36.14,0.05,0.53,107.05,133.0,143.19,133.43,0.32,0.39,1.216,1.055,0.28,0.0,0.8,-0.397,0.893,-30.834,0.0
1.2000000000000002,1.34,1.88,1.52,36.15,0.07,0.56,107.07,133.0,143.22,133.43,0.37,0.42,1.042,0.639,0.36,0.02,1.599,0.403,1.649,15.13,0.01
1.25,1.28,2.53,1.66,36.17,0.09,0.59,107.09,133.0,143.25,133.43,0.36,0.46,-0.32,0.745,0.38,0.02,0.4,-0.006,0.4,-24.985,0.0
1.3,1.29,2.16,1.79,36.18,0.11,0.62,107.11,133.01,143.29,133.43,0.36,0.5,0.052,0.736,0.36,0.02,-0.397,0.006,0.397,-0.061,0.0
1.35,1.28,2.82,1.93,36.2,0.13,0.66,107.13,133.01,143.32,133.43,0.36,0.54,-0.056,0.774,0.36,0.0,-0.003,-0.403,0.403,0.121,0.0
1.4000000000000001,1.36,2.46,2.07,36.22,0.14,0.7,107.14,133.01,143.36,133.43,0.38,0.57,0.447,0.766,0.36,0.02,0.0,0.397,0.397,-0.122,0.0
1.4500000000000002,1.4,3.12,2.21,36.24,0.16,0.74,107.16,133.01,143.4,133.43,0.39,0.61,0.212,0.795,0.4,0.02,0.803,0.006,0.803,8.118,0.0
1.5,1.59,2.75,2.35,36.26,0.19,0.78,107.18,133.01,143.44,133.43,0.44,0.65,1.073,0.789,0.42,0.02,0.397,-0.006,0.397,-8.117,0.0
1.55,1.79,3.42,2.5,36.28,0.21,0.82,107.21,133.01,143.49,133.43,0.5,0.69,1.111,0.813,0.48,0.02,1.202,0.006,1.202,16.113,0.0
1.6,1.98,3.06,2.64,36.3,0.24,0.87,107.24,133.01,143.53,133.43,0.55,0.73,1.061,0.808,0.52,0.02,0.8,-0.006,0.8,-8.056,0.0
1.6500000000000001,2.14,3.73,2.79,36.32,0.26,0.92,107.26,133.01,143.58,133.43,0.59,0.78,0.852,0.829,0.56,0.04,0.8,0.403,0.895,1.914,0.0
1.7000000000000002,2.34,3.37,2.94,36.34,0.3,0.97,107.29,133.01,143.63,133.43,0.65,0.82,1.135,0.826,0.64,0.02,1.599,-0.397,1.648,15.046,0.0
1.75,2.54,4.05,3.09,36.36,0.33,1.02,107.33,133.01,143.68,133.43,0.7,0.86,1.083,0.845,0.68,0.04,0.803,0.397,0.895,-15.046,0.0
1.8,2.59,3.68,3.24,36.37,0.36,1.07,107.36,133.02,143.74,133.43,0.72,0.9,0.316,0.844,0.7,0.02,0.397,-0.397,0.561,-6.685,0.0
1.85,2.72,4.37,3.4,36.4,0.4,1.13,107.4,133.02,143.79,133.43,0.75,0.94,0.688,0.86,0.74,0.04,0.803,0.397,0.895,6.685,0.0
1.9000000000000001,2.87,4.0,3.55,36.41,0.44,1.19,107.44,133.02,143.85,133.43,0.8,0.99,0.85,0.858,0.78,0.04,0.8,0.0,0.8,-1.915,0.0
1.9500000000000002,3.06,4.68,3.71,36.44,0.48,1.25,107.48,133.02,143.91,133.43,0.85,1.03,1.058,0.871,0.84,0.04,1.199,0.0,1.199,7.996,0.01
2.0,3.31,4.32,3.87,36.45,0.53,1.32,107.53,133.02,143.98,133.43,0.92,1.07,1.399,0.868,0.88,0.04,0.8,0.0,0.8,-7.996,0.04
2.0500000000000003,3.62,5.0,4.03,36.47,0.58,1.38,107.57,133.03,144.04,133.43,1.0,1.12,1.685,0.878,0.96,0.04,1.599,-0.0,1.599,15.991,0.09
2.1,3.94,4.63,4.18,36.49,0.63,1.45,107.63,133.03,144.11,133.43,1.09,1.16,1.776,0.874,1.06,0.06,2.002,0.403,2.042,8.859,0.15
2.15,4.23,5.32,4.34,36.5,0.69,1.52,107.68,133.03,144.18,133.43,1.17,1.21,1.636,0.881,1.14,0.06,1.599,-0.006,1.599,-8.859,0.21
2.2,4.47,4.94,4.5,36.51,0.75,1.59,107.75,133.04,144.25,133.43,1.24,1.25,1.35,0.875,1.22,0.06,1.602,0.006,1.602,0.061,0.25
2.25,4.64,5.63,4.66,36.52,0.81,1.67,107.81,133.04,144.33,133.43,1.29,1.29,0.956,0.879,1.28,0.06,1.196,-0.006,1.196,-8.118,0.28
2.3000000000000003,4.76,5.25,4.81,36.53,0.88,1.74,107.87,133.04,144.4,133.43,1.32,1.34,0.622,0.872,1.3,0.08,0.403,0.409,0.574,-12.446,0.28
2.35,4.84,5.94,4.97,36.55,0.94,1.82,107.94,133.04,144.49,133.43,1.34,1.38,0.448,0.873,1.34,0.06,0.8,-0.409,0.898,6.481,0.27
2.4000000000000004,4.92,5.56,5.13,36.56,1.01,1.9,108.01,133.05,144.56,133.43,1.37,1.42,0.449,0.869,1.34,0.08,-0.0,0.403,0.403,-9.905,0.26
2.45,5.02,6.25,5.28,36.57,1.08,1.99,108.08,133.05,144.65,133.43,1.39,1.47,0.569,0.868,1.38,0.08,0.8,0.0,0.8,7.935,0.26
2.5,5.16,5.88,5.44,36.59,1.15,2.07,108.15,133.06,144.73,133.43,1.43,1.51,0.756,0.867,1.42,0.08,0.8,0.006,0.8,0.0,0.27
2.5500000000000003,5.32,6.56,5.6,36.6,1.22,2.16,108.22,133.06,144.82,133.43,1.48,1.55,0.912,0.863,1.46,0.08,0.8,-0.006,0.8,-0.0,0.29
2.6,5.5,6.19,5.75,36.61,1.3,2.25,108.3,133.07,144.91,133.43,1.53,1.6,1.015,0.865,1.5,0.08,0.8,0.0,0.8,-0.0,0.32
2.6500000000000004,5.69,6.87,5.91,36.63,1.38,2.34,108.37,133.07,145.0,133.43,1.58,1.64,1.046,0.861,1.56,0.1,1.202,0.403,1.268,9.37,0.36
2.7,5.85,6.5,6.06,36.64,1.46,2.43,108.45,133.07,145.1,133.43,1.63,1.68,0.902,0.867,1.6,0.08,0.8,-0.403,0.895,-7.455,0.38
2.75,6.0,7.18,6.22,36.66,1.54,2.53,108.54,133.08,145.19,133.43,1.67,1.73,0.811,0.861,1.64,0.1,0.8,0.397,0.893,-0.055,0.4
2.8000000000000003,6.16,6.82,6.37,36.67,1.62,2.63,108.62,133.08,145.29,133.43,1.71,1.77,0.865,0.87,1.7,0.1,1.199,0.006,1.199,6.136,0.42
