Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,7.06,7.06,26.01,0.0,0.0,107.0,133.0,133.0,133.43,0.0,1.96,,,,,,,,,0.0
0.05,0.02,8.82,7.94,26.01,0.0,0.11,107.0,133.0,133.0,133.43,0.01,2.21,0.119,4.9,0.0,0.0,,,,,0.0
0.1,0.01,1.76,5.88,26.01,0.0,0.13,107.0,133.0,133.0,133.43,0.0,1.63,-0.038,-11.433,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.03,1.76,4.85,26.01,0.0,0.14,107.0,133.0,133.0,133.43,0.01,1.35,0.09,-5.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,1.76,4.23,26.01,0.0,0.16,107.0,133.0,133.0,133.43,0.0,1.18,-0.14,-3.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.03,1.77,3.82,26.01,0.0,0.17,107.0,133.0,133.0,133.43,0.01,1.06,0.146,-2.285,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.30000000000000004,0.01,1.77,3.53,26.01,0.0,0.19,107.0,133.0,133.0,133.43,0.0,0.98,-0.145,-1.629,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.35000000000000003,0.04,1.78,3.31,26.01,0.0,0.2,107.0,133.0,133.01,133.43,0.01,0.92,0.205,-1.217,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.4,0.02,1.79,3.14,26.01,0.0,0.22,107.0,133.0,133.01,133.43,0.01,0.87,-0.135,-0.94,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.45,0.06,1.8,3.01,26.02,0.0,0.23,107.0,133.0,133.02,133.43,0.02,0.84,0.234,-0.744,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.5,0.04,1.82,2.48,26.02,0.0,0.25,107.0,133.0,133.02,133.43,0.01,0.69,-0.12,-2.908,0.02,0.0,0.4,0.0,0.4,0.0,0.0
