Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,0.0,7.06,7.06,26.01,0.0,0.0,107.0,133.0,133.0,133.43
0.05,0.0,8.82,7.94,26.01,0.0,0.11,107.0,133.0,133.0,133.43
0.1,0.0,10.58,8.82,26.0,0.0,0.25,107.0,133.0,133.0,133.43
0.15,0.0,10.75,9.3,26.0,0.0,0.41,107.0,133.0,133.0,133.43
0.2,0.0,7.77,9.0,26.0,0.0,0.53,107.0,133.0,133.0,133.43
0.25,0.0,4.89,8.31,26.0,0.0,0.61,107.0,133.0,133.0,133.43
0.3,0.0,0.29,7.17,26.0,0.0,0.64,107.0,133.0,133.0,133.43
0.35,0.0,1.26,6.43,26.0,0.0,0.65,107.0,133.0,133.0,133.43
0.4,0.05,1.82,5.92,26.0,0.0,0.68,107.0,133.0,133.0,133.43
0.45,0.07,0.79,5.4,26.0,0.0,0.68,107.0,133.0,133.0,133.43
0.5,0.05,0.76,4.77,26.0,0.0,0.69,107.0,133.0,133.0,133.43
0.55,0.07,0.71,3.96,26.0,0.0,0.7,107.0,133.0,133.0,133.43
0.6000000000000001,0.04,0.67,2.97,26.0,0.0,0.7,107.0,133.0,133.0,133.43
0.65,0.08,0.63,1.96,26.0,0.0,0.71,107.0,133.0,133.0,133.43
0.7000000000000001,0.03,0.59,1.24,26.0,0.0,0.71,107.0,133.0,133.0,133.43
0.75,0.1,0.55,0.81,26.0,0.0,0.72,107.0,133.0,133.0,133.43
0.8,0.01,0.52,0.83,26.0,0.0,0.72,107.0,133.0,133.0,133.43
0.8500000000000001,0.12,0.49,0.75,26.0,0.0,0.73,107.0,133.0,133.0,133.43
0.9,0.02,0.46,0.62,26.0,0.0,0.73,107.0,133.0,133.0,133.43
0.95,0.15,0.43,0.58,26.0,0.01,0.74,107.01,133.0,133.0,133.43
1.0,0.05,0.74,0.58,26.0,0.01,0.75,107.01,133.0,133.01,133.43
1.05,0.18,1.29,0.64,26.02,0.01,0.76,107.01,133.0,133.02,133.43
1.1,0.09,0.81,0.65,26.03,0.01,0.78,107.01,133.0,133.04,133.43
1.15,0.24,1.51,0.74,26.05,0.01,0.8,107.01,133.0,133.06,133.43
1.2000000000000002,0.18,1.04,0.78,26.06,0.02,0.81,107.01,133.0,133.07,133.43
1.25,0.57,1.76,0.91,26.08,0.02,0.83,107.02,133.0,133.1,133.43
1.3,0.85,1.3,0.98,26.09,0.03,0.85,107.03,133.0,133.12,133.43
1.35,0.99,2.03,1.14,26.1,0.04,0.88,107.04,133.0,133.14,133.43
1.4,1.02,1.58,1.25,26.11,0.06,0.9,107.06,133.0,133.16,133.43
1.4500000000000002,1.09,2.31,1.44,26.13,0.07,0.94,107.07,133.0,133.2,133.43
1.5,0.99,1.87,1.55,26.14,0.09,0.96,107.09,133.0,133.22,133.43
1.55,1.0,2.6,1.68,26.16,0.1,1.0,107.1,133.0,133.26,133.43
1.6,1.19,2.16,1.82,26.18,0.12,1.03,107.12,133.01,133.29,133.43
1.65,1.26,2.89,1.96,26.2,0.13,1.07,107.13,133.01,133.33,133.43
1.7000000000000002,1.5,2.46,2.1,26.21,0.15,1.1,107.15,133.01,133.36,133.43
1.75,1.68,3.19,2.24,26.23,0.18,1.15,107.18,133.01,133.4,133.43
1.8,1.87,2.76,2.38,26.25,0.2,1.19,107.2,133.01,133.45,133.43
1.85,2.09,3.49,2.53,26.27,0.23,1.23,107.23,133.01,133.49,133.43
1.9,2.09,3.07,2.68,26.28,0.26,1.28,107.26,133.01,133.54,133.43
1.95,2.17,3.79,2.83,26.3,0.29,1.33,107.29,133.01,133.59,133.43
2.0,2.18,3.38,2.98,26.32,0.32,1.38,107.32,133.01,133.64,133.43
2.0500000000000003,2.26,4.1,3.13,26.35,0.35,1.43,107.35,133.01,133.69,133.43
2.1,2.33,3.69,3.28,26.37,0.38,1.48,107.38,133.02,133.74,133.43
2.15,2.43,4.41,3.43,26.4,0.41,1.54,107.41,133.02,133.8,133.43
2.2,2.53,4.01,3.59,26.42,0.45,1.6,107.45,133.02,133.86,133.43
2.25,2.68,4.72,3.74,26.44,0.49,1.67,107.48,133.02,133.93,133.43
2.3000000000000003,2.81,4.32,3.9,26.47,0.52,1.73,107.52,133.02,133.99,133.43
2.35,2.98,5.04,4.05,26.5,0.56,1.8,107.56,133.02,134.05,133.43
2.4000000000000004,3.1,4.64,4.21,26.52,0.61,1.86,107.6,133.03,134.12,133.43
2.45,3.23,5.35,4.37,26.55,0.65,1.93,107.65,133.03,134.19,133.43
