Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.07,7.06,7.06,21.01,0.0,0.0,107.0,133.0,128.0,133.43,0.02,1.96,,,,,,,,,0.0
0.05,0.02,1.76,4.41,21.01,0.0,0.01,107.0,133.0,128.0,133.43,0.01,1.23,-0.273,-14.7,0.0,0.0,,,,,0.0
0.1,0.05,1.76,3.53,21.01,0.0,0.03,107.0,133.0,128.0,133.43,0.01,0.98,0.151,-4.9,0.02,0.0,0.4,0.0,0.4,,0.0
0.15000000000000002,0.05,1.76,3.09,21.01,0.0,0.04,107.0,133.0,128.0,133.43,0.01,0.86,0.032,-2.449,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.2,0.05,1.77,2.82,21.01,0.0,0.06,107.0,133.0,128.0,133.43,0.02,0.78,0.015,-1.468,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.25,0.06,1.77,2.65,21.01,0.0,0.07,107.0,133.0,128.0,133.43,0.02,0.74,0.004,-0.976,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.30000000000000004,0.06,1.78,2.52,21.01,0.0,0.09,107.0,133.0,128.01,133.43,0.02,0.7,-0.003,-0.692,0.02,0.0,-0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.05,1.78,2.43,21.01,0.01,0.1,107.01,133.0,128.01,133.43,0.01,0.68,-0.007,-0.512,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.05,1.8,2.36,21.02,0.01,0.12,107.01,133.0,128.01,133.43,0.01,0.66,-0.009,-0.39,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
0.45,0.02,1.82,2.31,21.02,0.01,0.14,107.01,133.0,128.02,133.43,0.01,0.64,-0.176,-0.302,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.5,0.02,1.84,1.78,21.03,0.01,0.15,107.01,133.0,128.03,133.43,0.01,0.5,-0.009,-2.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.01,1.87,1.8,21.04,0.01,0.17,107.01,133.0,128.04,133.43,0.0,0.5,-0.048,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.03,1.91,1.81,21.05,0.01,0.19,107.01,133.0,128.05,133.43,0.01,0.5,0.113,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.01,1.95,1.83,21.06,0.01,0.21,107.01,133.0,128.06,133.43,0.0,0.51,-0.132,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.05,2.0,1.85,21.07,0.01,0.23,107.01,133.0,128.07,133.43,0.01,0.51,0.22,0.129,0.02,0.0,0.403,0.0,0.403,8.057,0.0
0.75,0.02,2.05,1.88,21.09,0.01,0.25,107.01,133.0,128.09,133.43,0.01,0.52,-0.126,0.157,0.0,0.0,-0.403,0.0,0.403,0.0,0.0
0.8,0.07,2.11,1.91,21.1,0.01,0.27,107.01,133.0,128.1,133.43,0.02,0.53,0.243,0.188,0.02,0.0,0.4,0.0,0.4,-0.061,0.0
0.8500000000000001,0.05,2.18,1.95,21.12,0.01,0.29,107.01,133.0,128.12,133.43,0.01,0.54,-0.113,0.22,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.9,0.09,2.26,2.0,21.14,0.01,0.32,107.01,133.0,128.14,133.43,0.03,0.56,0.258,0.254,0.02,0.0,0.0,0.0,0.0,0.0,0.0
