Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,6.1,1.76,1.76,25.49,0.0,0.0,107.51,133.0,133.0,133.43,1.7,0.49,,,,,,,,,1.36
0.05,6.01,1.76,1.76,25.41,0.08,0.01,107.6,133.0,133.0,133.43,1.67,0.49,-0.509,0.0,1.68,0.04,,,,,1.32
0.1,5.96,1.76,1.76,25.33,0.17,0.03,107.68,133.01,133.0,133.43,1.65,0.49,-0.316,0.001,1.64,0.08,-0.8,0.8,1.131,,1.29
0.15000000000000002,5.95,1.77,1.76,25.25,0.25,0.04,107.76,133.01,133.0,133.43,1.65,0.49,-0.056,0.002,1.66,0.06,0.4,-0.397,0.563,-11.351,1.29
0.2,5.99,1.77,1.77,25.16,0.33,0.06,107.85,133.01,133.0,133.43,1.66,0.49,0.23,0.005,1.66,0.08,0.0,0.397,0.397,-3.33,1.31
0.25,6.07,1.78,1.77,25.08,0.42,0.07,107.93,133.02,133.01,133.43,1.69,0.49,0.462,0.009,1.66,0.08,0.0,0.0,0.0,-7.935,1.34
0.30000000000000004,6.18,1.78,1.77,25.0,0.5,0.09,108.01,133.02,133.01,133.43,1.72,0.49,0.599,0.014,1.7,0.08,0.8,-0.0,0.8,15.991,1.4
0.35000000000000003,6.3,1.8,1.77,24.92,0.59,0.1,108.1,133.02,133.01,133.43,1.75,0.49,0.658,0.02,1.74,0.08,0.8,0.0,0.8,0.0,1.45
0.4,6.41,1.82,1.78,24.84,0.68,0.12,108.19,133.03,133.02,133.43,1.78,0.49,0.65,0.027,1.76,0.1,0.403,0.403,0.57,-4.597,1.51
0.45,6.52,1.84,1.78,24.75,0.77,0.14,108.28,133.03,133.03,133.43,1.81,0.5,0.581,0.035,1.8,0.08,0.797,-0.403,0.893,6.458,1.56
0.5,6.61,1.87,1.8,24.67,0.86,0.15,108.37,133.04,133.04,133.43,1.84,0.5,0.491,0.06,1.82,0.1,0.403,0.403,0.57,-6.458,1.6
0.55,6.68,1.91,1.81,24.59,0.95,0.17,108.46,133.04,133.05,133.43,1.86,0.5,0.411,0.08,1.84,0.1,0.397,-0.0,0.397,-3.459,1.64
0.6000000000000001,6.74,1.95,1.83,24.51,1.04,0.19,108.56,133.05,133.06,133.43,1.87,0.51,0.317,0.104,1.88,0.1,0.803,-0.006,0.803,8.118,1.67
0.65,6.79,2.0,1.85,24.43,1.14,0.21,108.65,133.05,133.07,133.43,1.89,0.51,0.3,0.13,1.86,0.1,-0.4,0.006,0.4,-8.056,1.7
0.7000000000000001,6.86,2.06,1.88,24.35,1.23,0.23,108.75,133.06,133.09,133.43,1.91,0.52,0.378,0.16,1.9,0.12,0.8,0.397,0.893,9.855,1.73
0.75,6.94,2.12,1.91,24.27,1.33,0.25,108.84,133.07,133.1,133.43,1.93,0.53,0.464,0.191,1.92,0.1,0.4,-0.397,0.563,-6.587,1.77
0.8,7.04,2.19,1.96,24.19,1.42,0.28,108.94,133.07,133.12,133.43,1.96,0.54,0.545,0.224,1.94,0.12,0.4,0.397,0.563,-0.0,1.82
0.8500000000000001,7.15,2.26,2.0,24.11,1.52,0.3,109.04,133.08,133.14,133.43,1.99,0.56,0.602,0.258,1.96,0.1,0.4,-0.397,0.563,0.0,1.87
0.9,7.26,2.34,2.05,24.03,1.62,0.33,109.14,133.08,133.16,133.43,2.02,0.57,0.63,0.292,2.0,0.12,0.8,0.397,0.893,6.587,1.93
0.9500000000000001,7.38,2.43,2.11,23.95,1.73,0.35,109.24,133.09,133.18,133.43,2.05,0.59,0.632,0.326,2.04,0.14,0.8,0.403,0.895,0.055,1.99
1.0,7.47,2.52,2.18,23.87,1.83,0.38,109.34,133.1,133.21,133.43,2.08,0.6,0.544,0.36,2.06,0.12,0.403,-0.403,0.57,-6.512,2.04
1.05,7.57,2.62,2.25,23.79,1.93,0.41,109.44,133.1,133.24,133.43,2.1,0.62,0.502,0.393,2.08,0.12,0.397,-0.0,0.397,-3.459,2.08
1.1,7.65,2.72,2.32,23.72,2.04,0.45,109.55,133.11,133.27,133.43,2.13,0.65,0.496,0.425,2.12,0.14,0.803,0.403,0.898,10.026,2.13
1.1500000000000001,7.73,2.66,2.39,23.64,2.15,0.48,109.66,133.11,133.3,133.43,2.15,0.66,0.393,0.364,2.14,0.12,0.397,-0.403,0.565,-6.653,2.16
1.2000000000000002,7.79,2.39,2.42,23.56,2.25,0.51,109.76,133.12,133.33,133.43,2.16,0.67,0.339,0.184,2.14,0.14,0.003,0.403,0.403,-3.251,2.19
1.25,7.85,2.8,2.49,23.49,2.36,0.55,109.87,133.13,133.36,133.43,2.18,0.69,0.375,0.38,2.18,0.14,0.8,0.0,0.8,7.934,2.22
1.3,7.93,2.6,2.53,23.42,2.47,0.58,109.98,133.13,133.4,133.43,2.2,0.7,0.438,0.227,2.18,0.14,-0.0,-0.006,0.006,-15.869,2.27
1.35,8.03,3.04,2.61,23.35,2.58,0.62,110.09,133.14,133.44,133.43,2.23,0.73,0.515,0.434,2.22,0.14,0.8,0.006,0.8,15.87,2.31
1.4000000000000001,8.13,2.81,2.66,23.27,2.7,0.66,110.21,133.15,133.48,133.43,2.26,0.74,0.584,0.261,2.24,0.14,0.4,0.0,0.4,-7.996,2.37
1.4500000000000002,8.24,3.3,2.74,23.2,2.81,0.71,110.32,133.16,133.52,133.43,2.29,0.76,0.633,0.483,2.28,0.16,0.8,0.397,0.893,9.856,2.43
1.5,8.35,3.05,2.8,23.13,2.92,0.75,110.43,133.16,133.56,133.43,2.32,0.78,0.586,0.294,2.3,0.14,0.4,-0.397,0.563,-6.587,2.49
1.55,8.44,3.56,2.89,23.06,3.04,0.8,110.55,133.17,133.61,133.43,2.34,0.8,0.498,0.526,2.32,0.16,0.403,0.397,0.565,0.043,2.54
1.6,8.53,3.3,2.95,22.99,3.16,0.84,110.67,133.18,133.66,133.43,2.37,0.82,0.532,0.322,2.36,0.16,0.797,0.0,0.797,4.622,2.59
1.6500000000000001,8.65,3.83,3.07,22.92,3.28,0.9,110.79,133.19,133.71,133.43,2.4,0.85,0.628,0.655,2.38,0.14,0.403,-0.397,0.565,-4.622,2.65
1.7000000000000002,8.77,3.55,3.18,22.85,3.4,0.95,110.91,133.2,133.76,133.43,2.44,0.88,0.695,0.647,2.42,0.16,0.797,0.403,0.893,6.544,2.71
1.75,8.9,4.11,3.32,22.78,3.52,1.0,111.03,133.2,133.81,133.43,2.47,0.92,0.732,0.725,2.46,0.16,0.803,-0.006,0.803,-1.799,2.78
1.8,9.02,3.81,3.44,22.71,3.65,1.06,111.16,133.21,133.87,133.43,2.51,0.95,0.655,0.677,2.48,0.16,0.4,-0.0,0.4,-8.057,2.84
1.85,9.13,4.39,3.57,22.65,3.77,1.12,111.28,133.22,133.93,133.43,2.54,0.99,0.608,0.746,2.52,0.16,0.8,0.0,0.8,7.996,2.89
1.9000000000000001,9.27,4.08,3.7,22.57,3.9,1.17,111.41,133.23,133.98,133.43,2.57,1.03,0.741,0.703,2.56,0.16,0.803,0.006,0.803,0.061,2.97
1.9500000000000002,9.42,4.66,3.83,22.51,4.03,1.24,111.54,133.24,134.05,133.43,2.62,1.07,0.853,0.759,2.6,0.18,0.797,0.391,0.887,1.69,3.05
