Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.06,1.76,1.76,36.0,0.0,0.0,107.0,133.0,143.0,133.43,0.02,0.49,,,,,,,,,0.0
0.05,0.11,1.76,1.76,36.0,0.0,0.01,107.0,133.0,143.0,133.43,0.03,0.49,0.266,0.0,0.04,0.0,,,,,0.0
0.1,0.09,1.76,1.76,36.0,0.0,0.03,107.01,133.0,143.0,133.43,0.03,0.49,-0.095,0.001,0.02,0.0,-0.4,0.0,0.4,,0.0
0.15000000000000002,0.32,1.77,1.76,36.0,0.01,0.04,107.01,133.0,143.0,133.43,0.09,0.49,1.274,0.003,0.06,0.0,0.803,0.0,0.803,8.057,0.0
0.2,0.48,1.77,1.77,36.0,0.01,0.06,107.01,133.0,143.0,133.43,0.13,0.49,0.88,0.005,0.12,0.0,1.196,0.0,1.196,7.874,0.0
0.25,0.0,1.78,1.77,36.0,0.01,0.07,107.02,133.0,143.01,133.43,0.0,0.49,-2.647,0.01,0.04,0.0,-1.599,0.0,1.599,8.057,0.0
0.30000000000000004,0.0,1.79,1.77,36.0,0.01,0.09,107.02,133.0,143.01,133.43,0.0,0.49,-0.003,0.015,0.0,0.0,-0.8,0.0,0.8,-15.991,0.0
0.35000000000000003,0.08,1.8,1.77,36.0,0.01,0.1,107.02,133.0,143.02,133.43,0.02,0.49,0.415,0.022,0.0,0.0,0.0,0.0,0.0,-15.991,0.0
0.4,0.0,1.82,1.78,36.01,0.02,0.12,107.02,133.0,143.02,133.43,0.0,0.49,-0.418,0.03,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.45,0.0,1.85,1.79,36.02,0.02,0.14,107.02,133.0,143.03,133.43,0.0,0.5,-0.001,0.039,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.5,0.03,1.88,1.8,36.03,0.02,0.15,107.02,133.0,143.04,133.43,0.01,0.5,0.159,0.066,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.55,0.05,1.92,1.81,36.04,0.02,0.17,107.02,133.0,143.05,133.43,0.01,0.5,0.127,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.07,1.97,1.84,36.05,0.02,0.19,107.02,133.0,143.06,133.43,0.02,0.51,0.073,0.116,0.02,0.02,0.4,0.403,0.568,11.351,0.0
0.65,0.07,2.03,1.86,36.06,0.02,0.21,107.02,133.0,143.08,133.43,0.02,0.52,0.039,0.147,0.02,0.0,0.0,-0.403,0.403,-3.294,0.0
0.7000000000000001,0.08,2.09,1.89,36.08,0.02,0.23,107.02,133.0,143.09,133.43,0.02,0.53,0.017,0.18,0.02,0.0,0.003,0.0,0.003,-7.996,0.0
0.75,0.08,2.16,1.93,36.09,0.02,0.26,107.02,133.0,143.11,133.43,0.02,0.54,0.004,0.215,0.02,0.0,-0.003,0.0,0.003,0.0,0.0
0.8,0.08,2.24,1.98,36.11,0.02,0.28,107.02,133.0,143.13,133.43,0.02,0.55,-0.004,0.253,0.02,0.0,-0.0,0.0,0.0,-0.061,0.0
0.8500000000000001,0.07,2.32,2.03,36.13,0.02,0.31,107.02,133.0,143.15,133.43,0.02,0.56,-0.01,0.29,0.02,0.0,0.0,0.0,0.0,-0.0,0.0
0.9,0.01,2.41,2.09,36.15,0.02,0.33,107.02,133.0,143.17,133.43,0.0,0.58,-0.355,0.327,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
0.9500000000000001,0.03,2.5,2.15,36.18,0.02,0.36,107.03,133.0,143.2,133.43,0.01,0.6,0.093,0.364,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
1.0,0.01,2.6,2.23,36.2,0.02,0.39,107.03,133.0,143.22,133.43,0.0,0.62,-0.111,0.398,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
1.05,0.03,2.7,2.3,36.23,0.02,0.42,107.03,133.0,143.25,133.43,0.01,0.64,0.15,0.43,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
1.1,0.01,2.8,2.39,36.26,0.02,0.46,107.03,133.0,143.28,133.43,0.0,0.66,-0.142,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,0.05,2.91,2.47,36.29,0.02,0.49,107.03,133.0,143.31,133.43,0.01,0.69,0.215,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.02,3.02,2.57,36.33,0.02,0.53,107.03,133.0,143.35,133.43,0.01,0.71,-0.133,0.516,0.02,0.0,0.4,0.0,0.4,7.996,0.0
1.25,0.07,3.14,2.66,36.36,0.02,0.57,107.03,133.0,143.38,133.43,0.02,0.74,0.236,0.54,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
1.3,0.04,3.25,2.77,36.4,0.02,0.61,107.03,133.0,143.42,133.43,0.01,0.77,-0.124,0.563,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
1.35,0.09,3.38,2.87,36.44,0.03,0.65,107.03,133.0,143.46,133.43,0.02,0.8,0.242,0.586,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
