Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,7.06,7.06,36.01,0.0,0.0,107.0,133.0,143.0,133.43,0.0,1.96,,,,,,,,,0.0
0.05,0.0,8.82,7.94,36.0,0.0,0.11,107.0,133.0,143.0,133.43,0.0,2.21,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.58,8.82,36.0,0.0,0.25,107.0,133.0,143.0,133.43,0.0,2.45,0.002,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,10.75,9.3,36.0,0.0,0.41,107.0,133.0,143.0,133.43,0.0,2.58,-0.004,2.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,7.77,9.0,36.0,0.0,0.53,107.0,133.0,143.0,133.43,0.0,2.5,0.002,-1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,4.89,8.31,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.0,2.31,0.001,-3.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.29,7.17,36.0,0.0,0.64,107.0,133.0,143.0,133.43,0.0,1.99,-0.0,-6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.0,1.26,6.43,36.0,0.0,0.65,107.0,133.0,143.0,133.43,0.0,1.79,-0.001,-4.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.01,1.82,5.92,36.0,0.0,0.68,107.0,133.0,143.0,133.43,0.0,1.64,0.048,-2.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.03,0.79,5.4,36.0,0.0,0.68,107.0,133.0,143.0,133.43,0.01,1.5,0.087,-2.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.01,0.76,4.77,36.0,0.0,0.69,107.0,133.0,143.0,133.43,0.0,1.33,-0.095,-3.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.03,0.71,3.96,36.0,0.0,0.7,107.0,133.0,143.0,133.43,0.01,1.1,0.12,-4.504,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.6000000000000001,0.0,0.67,2.97,36.0,0.0,0.7,107.0,133.0,143.0,133.43,0.0,0.83,-0.138,-5.509,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.65,0.04,0.63,1.96,36.0,0.0,0.71,107.0,133.0,143.0,133.43,0.01,0.54,0.198,-5.622,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.7000000000000001,0.02,0.59,1.24,36.0,0.0,0.71,107.0,133.0,143.0,133.43,0.0,0.34,-0.136,-3.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.06,0.55,0.81,36.0,0.0,0.72,107.0,133.0,143.0,133.43,0.02,0.22,0.236,-2.412,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.8,0.04,0.52,0.83,36.0,0.0,0.72,107.0,133.0,143.0,133.43,0.01,0.23,-0.114,0.129,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
0.8500000000000001,0.08,0.49,0.75,36.0,0.0,0.73,107.0,133.0,143.0,133.43,0.02,0.21,0.258,-0.43,0.02,0.0,0.0,0.0,0.0,-0.0,0.0
0.9,0.07,0.46,0.62,36.0,0.01,0.73,107.0,133.0,143.0,133.43,0.02,0.17,-0.099,-0.757,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.12,0.43,0.58,35.99,0.01,0.74,107.01,133.0,143.0,133.43,0.03,0.16,0.278,-0.203,0.02,0.0,-0.0,0.0,0.0,-0.0,0.0
1.0,0.1,0.73,0.58,36.0,0.01,0.75,107.01,133.0,143.01,133.43,0.03,0.16,-0.076,-0.017,0.04,0.0,0.403,0.0,0.403,8.057,0.0
1.05,0.16,1.26,0.63,36.02,0.01,0.76,107.01,133.0,143.02,133.43,0.04,0.18,0.299,0.306,0.02,0.0,-0.403,0.0,0.403,-0.0,0.0
1.1,0.15,0.78,0.64,36.03,0.01,0.78,107.01,133.0,143.04,133.43,0.04,0.18,-0.061,0.063,0.04,0.02,0.4,0.403,0.568,3.294,0.0
1.1500000000000001,0.2,1.47,0.73,36.04,0.01,0.79,107.01,133.0,143.05,133.43,0.06,0.2,0.324,0.471,0.06,0.0,0.4,-0.403,0.568,0.0,0.0
1.2000000000000002,0.2,1.0,0.77,36.06,0.02,0.81,107.02,133.0,143.07,133.43,0.06,0.21,-0.026,0.229,0.06,0.0,0.0,0.0,0.0,-11.351,0.0
1.25,0.26,1.71,0.89,36.08,0.02,0.83,107.02,133.0,143.09,133.43,0.07,0.25,0.359,0.646,0.06,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.6,1.25,0.96,36.09,0.03,0.85,107.03,133.0,143.11,133.43,0.17,0.27,1.89,0.407,0.1,0.0,0.803,0.0,0.803,16.052,0.0
1.35,0.94,1.97,1.11,36.1,0.04,0.88,107.04,133.0,143.14,133.43,0.26,0.31,1.891,0.826,0.24,0.02,2.798,0.397,2.826,40.477,0.0
1.4000000000000001,1.24,1.52,1.21,36.11,0.05,0.9,107.05,133.0,143.16,133.43,0.34,0.34,1.627,0.59,0.3,0.0,1.199,-0.397,1.263,-31.264,0.02
1.4500000000000002,1.41,2.24,1.39,36.12,0.07,0.93,107.07,133.0,143.19,133.43,0.39,0.39,0.942,1.007,0.36,0.02,1.199,0.403,1.265,0.039,0.03
1.5,1.43,1.8,1.5,36.13,0.09,0.96,107.09,133.0,143.22,133.43,0.4,0.42,0.147,0.594,0.4,0.02,0.8,-0.006,0.8,-9.312,0.02
1.55,1.44,2.53,1.63,36.14,0.11,0.99,107.11,133.01,143.25,133.43,0.4,0.45,0.022,0.702,0.42,0.02,0.403,0.006,0.403,-7.934,0.01
1.6,1.51,2.09,1.76,36.15,0.13,1.02,107.13,133.01,143.28,133.43,0.42,0.49,0.387,0.728,0.4,0.02,-0.403,-0.006,0.403,0.0,0.01
1.6500000000000001,1.48,2.82,1.89,36.17,0.15,1.06,107.15,133.01,143.32,133.43,0.41,0.53,-0.176,0.747,0.42,0.02,0.403,0.006,0.403,0.0,0.0
1.7000000000000002,1.48,2.39,2.03,36.18,0.17,1.09,107.17,133.01,143.35,133.43,0.41,0.56,0.002,0.772,0.4,0.02,-0.403,-0.006,0.403,0.0,0.0
1.75,1.49,3.11,2.17,36.2,0.19,1.13,107.19,133.01,143.39,133.43,0.41,0.6,0.079,0.778,0.42,0.0,0.403,-0.397,0.565,3.25,0.0
