Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,7.06,7.06,41.01,0.0,0.0,107.0,133.0,148.0,133.44,0.0,1.96,,,,,,,,,0.0
0.05,0.0,8.82,7.94,41.0,0.0,0.11,107.0,133.0,148.0,133.44,0.0,2.21,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.58,8.82,41.0,0.0,0.25,107.0,133.0,148.0,133.44,0.0,2.45,0.002,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,10.75,9.3,41.0,0.0,0.41,107.0,133.0,148.0,133.44,0.0,2.58,-0.004,2.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,7.77,9.0,41.0,0.0,0.53,107.0,133.0,148.0,133.44,0.0,2.5,0.028,-1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.03,0.38,7.56,41.0,0.0,0.53,107.0,133.0,148.0,133.44,0.01,2.1,0.126,-7.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.01,0.23,6.51,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.0,1.81,-0.12,-5.818,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.35000000000000003,0.03,0.22,5.73,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.01,1.59,0.135,-4.372,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.4,0.01,0.2,5.11,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.0,1.42,-0.144,-3.408,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.45,0.04,0.19,4.62,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.01,1.28,0.193,-2.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.01,0.18,3.93,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.0,1.09,-0.143,-3.82,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.55,0.05,0.17,3.07,41.0,0.0,0.54,107.0,133.0,148.0,133.44,0.01,0.85,0.221,-4.807,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.6000000000000001,0.03,0.16,2.02,41.0,0.0,0.55,107.0,133.0,148.0,133.44,0.01,0.56,-0.13,-5.792,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.65,0.07,0.15,0.96,41.0,0.0,0.55,107.0,133.0,148.0,133.44,0.02,0.27,0.241,-5.889,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.7000000000000001,0.05,0.14,0.2,41.0,0.0,0.55,107.0,133.0,148.0,133.44,0.01,0.06,-0.117,-4.239,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
