Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.08,1.76,1.76,21.01,0.0,0.0,107.0,133.0,128.0,133.43,0.02,0.49,,,,,,,,,0.0
0.05,0.06,1.76,1.76,21.01,0.0,0.01,107.0,133.0,128.0,133.43,0.02,0.49,-0.111,0.0,0.02,0.0,,,,,0.0
0.1,0.24,1.76,1.76,21.01,0.0,0.03,107.01,133.0,128.0,133.43,0.07,0.49,0.986,0.001,0.04,0.0,0.4,0.0,0.4,,0.0
0.15000000000000002,0.36,1.77,1.76,21.0,0.01,0.04,107.01,133.0,128.0,133.43,0.1,0.49,0.666,0.002,0.1,0.0,1.202,0.0,1.202,16.052,0.0
0.2,0.0,1.77,1.77,21.0,0.01,0.06,107.01,133.0,128.0,133.43,0.0,0.49,-1.971,0.005,0.02,0.0,-1.602,0.0,1.602,7.996,0.0
0.25,0.0,1.77,1.77,21.0,0.01,0.07,107.01,133.0,128.01,133.43,0.0,0.49,-0.002,0.008,0.0,0.0,-0.4,0.0,0.4,-24.048,0.0
0.30000000000000004,0.04,1.78,1.77,21.01,0.01,0.09,107.01,133.0,128.01,133.43,0.01,0.49,0.196,0.013,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.35000000000000003,0.07,1.8,1.77,21.01,0.01,0.1,107.01,133.0,128.01,133.43,0.02,0.49,0.164,0.019,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.4,0.04,1.82,1.78,21.02,0.01,0.12,107.01,133.0,128.02,133.43,0.01,0.49,-0.147,0.027,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.45,0.08,1.84,1.78,21.02,0.01,0.14,107.01,133.0,128.03,133.43,0.02,0.5,0.25,0.035,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.07,1.87,1.79,21.03,0.01,0.15,107.02,133.0,128.04,133.43,0.02,0.5,-0.091,0.059,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.12,1.91,1.81,21.04,0.01,0.17,107.02,133.0,128.05,133.43,0.03,0.5,0.293,0.08,0.02,0.02,-0.0,0.403,0.403,8.057,0.0
0.6000000000000001,0.11,1.95,1.83,21.05,0.02,0.19,107.02,133.0,128.06,133.43,0.03,0.51,-0.06,0.104,0.04,0.0,0.4,-0.403,0.568,3.294,0.0
0.65,0.17,2.0,1.85,21.06,0.02,0.21,107.02,133.0,128.07,133.43,0.05,0.51,0.316,0.132,0.04,0.0,0.003,0.0,0.003,-11.29,0.0
0.7000000000000001,0.16,2.06,1.88,21.07,0.02,0.23,107.02,133.0,128.09,133.43,0.04,0.52,-0.045,0.162,0.04,0.0,-0.003,0.0,0.003,-0.0,0.0
0.75,0.22,2.13,1.92,21.08,0.02,0.25,107.03,133.0,128.1,133.43,0.06,0.53,0.332,0.196,0.06,0.0,0.4,0.0,0.4,7.935,0.0
0.8,0.21,2.2,1.96,21.1,0.03,0.28,107.03,133.0,128.12,133.43,0.06,0.54,-0.027,0.231,0.06,0.0,-0.0,0.0,0.0,-7.996,0.0
0.8500000000000001,0.29,2.28,2.01,21.12,0.03,0.3,107.03,133.0,128.14,133.43,0.08,0.56,0.417,0.267,0.06,0.0,0.0,0.0,0.0,-0.0,0.0
0.9,0.72,2.36,2.06,21.13,0.04,0.33,107.04,133.0,128.16,133.43,0.2,0.57,2.376,0.302,0.16,0.0,2.002,0.0,2.002,40.039,0.0
0.9500000000000001,0.94,2.45,2.12,21.14,0.05,0.36,107.05,133.0,128.19,133.43,0.26,0.59,1.244,0.338,0.24,0.02,1.599,0.397,1.648,-7.087,0.0
1.0,1.25,2.54,2.19,21.15,0.06,0.39,107.07,133.0,128.21,133.43,0.35,0.61,1.712,0.373,0.3,0.0,1.199,-0.397,1.263,-7.687,0.0
1.05,1.29,2.64,2.26,21.16,0.08,0.42,107.08,133.0,128.24,133.43,0.36,0.63,0.248,0.406,0.36,0.02,1.199,0.403,1.265,0.039,0.0
1.1,1.35,2.74,2.34,21.17,0.1,0.45,107.1,133.0,128.27,133.43,0.38,0.65,0.336,0.437,0.38,0.02,0.4,-0.006,0.4,-17.307,0.0
1.1500000000000001,1.58,2.84,2.42,21.18,0.12,0.48,107.12,133.01,128.3,133.43,0.44,0.67,1.233,0.466,0.42,0.02,0.803,0.006,0.803,8.056,0.0
1.2000000000000002,1.37,2.95,2.51,21.19,0.14,0.52,107.15,133.01,128.33,133.43,0.38,0.7,-1.115,0.493,0.42,0.02,0.0,-0.006,0.006,-15.931,0.0
1.25,1.53,3.06,2.61,21.21,0.16,0.56,107.17,133.01,128.37,133.43,0.43,0.72,0.867,0.518,0.4,0.02,-0.403,0.006,0.403,7.935,0.0
1.3,1.36,3.17,2.7,21.22,0.18,0.6,107.19,133.01,128.4,133.43,0.38,0.75,-0.934,0.541,0.4,0.02,-0.0,-0.006,0.006,-7.935,0.0
1.35,1.14,3.29,2.8,21.24,0.2,0.64,107.2,133.01,128.44,133.43,0.32,0.78,-1.229,0.562,0.34,0.0,-1.196,-0.397,1.26,25.085,0.0
1.4000000000000001,1.05,3.41,2.91,21.27,0.21,0.68,107.22,133.01,128.48,133.43,0.29,0.81,-0.524,0.582,0.28,0.02,-1.202,0.403,1.268,0.154,0.0
1.4500000000000002,1.06,3.4,3.0,21.3,0.23,0.72,107.23,133.01,128.52,133.43,0.3,0.83,0.092,0.527,0.28,0.02,0.0,-0.006,0.006,-25.239,0.0
