Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,8.82,8.82,16.01,0.0,0.0,107.0,133.0,123.0,133.43,0.0,2.45,,,,,,,,,0.0
0.05,0.0,10.58,9.7,16.01,0.0,0.14,107.0,133.0,123.0,133.43,0.0,2.7,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.75,10.05,16.01,0.0,0.29,107.0,133.0,123.0,133.43,0.0,2.79,0.002,1.936,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,7.77,9.48,16.01,0.0,0.42,107.0,133.0,123.0,133.43,0.0,2.63,-0.004,-3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.89,8.56,16.01,0.0,0.5,107.0,133.0,123.0,133.43,0.0,2.38,0.002,-5.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.29,7.18,16.01,0.0,0.53,107.0,133.0,123.0,133.43,0.0,2.0,0.001,-7.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,1.26,6.34,16.01,0.0,0.54,107.0,133.0,123.0,133.43,0.0,1.76,-0.0,-4.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.01,1.82,5.77,16.01,0.0,0.56,107.0,133.0,123.0,133.43,0.0,1.6,0.045,-3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.03,0.79,5.22,16.01,0.0,0.57,107.0,133.0,123.0,133.43,0.01,1.45,0.09,-3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.01,0.76,4.77,16.01,0.0,0.58,107.0,133.0,123.0,133.43,0.0,1.33,-0.097,-2.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.03,0.71,3.96,16.0,0.0,0.58,107.0,133.0,123.0,133.43,0.01,1.1,0.122,-4.504,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.55,0.01,0.67,2.97,16.0,0.0,0.59,107.0,133.0,123.0,133.43,0.0,0.83,-0.138,-5.509,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.6000000000000001,0.04,0.63,1.96,16.0,0.0,0.6,107.0,133.0,123.0,133.43,0.01,0.54,0.199,-5.622,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.65,0.02,0.59,1.24,16.0,0.0,0.6,107.0,133.0,123.0,133.43,0.0,0.34,-0.136,-3.989,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.7000000000000001,0.06,0.55,0.81,16.0,0.0,0.61,107.0,133.0,123.0,133.42,0.02,0.22,0.232,-2.412,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.75,0.04,0.52,0.83,16.0,0.0,0.61,107.0,133.0,123.0,133.42,0.01,0.23,-0.122,0.129,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.8,0.08,0.49,0.75,16.0,0.0,0.61,107.0,133.0,123.0,133.42,0.02,0.21,0.249,-0.43,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
0.8500000000000001,0.06,0.46,0.62,16.0,0.01,0.62,107.0,133.0,123.0,133.42,0.02,0.17,-0.108,-0.757,0.02,0.0,0.0,0.0,0.0,-0.0,0.0
0.9,0.11,0.43,0.58,16.0,0.01,0.62,107.01,133.0,123.0,133.42,0.03,0.16,0.266,-0.203,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.09,0.4,0.54,16.0,0.01,0.63,107.01,133.0,123.0,133.42,0.03,0.15,-0.096,-0.199,0.02,0.0,0.003,0.0,0.003,0.061,0.0
1.0,0.14,0.77,0.55,16.01,0.01,0.64,107.01,133.0,123.01,133.42,0.04,0.15,0.275,0.034,0.04,0.0,0.397,0.0,0.397,7.874,0.0
1.05,0.13,1.32,0.62,16.02,0.01,0.65,107.01,133.0,123.03,133.42,0.04,0.17,-0.082,0.363,0.04,0.0,-0.0,0.0,0.0,-7.935,0.0
1.1,0.18,0.84,0.64,16.03,0.01,0.67,107.01,133.0,123.04,133.42,0.05,0.18,0.294,0.12,0.04,0.02,0.0,0.403,0.403,8.057,0.0
1.1500000000000001,0.17,1.54,0.73,16.05,0.02,0.69,107.01,133.0,123.06,133.42,0.05,0.2,-0.064,0.531,0.04,0.0,0.0,-0.403,0.403,0.0,0.0
1.2000000000000002,0.23,1.07,0.78,16.06,0.02,0.71,107.02,133.0,123.07,133.42,0.06,0.22,0.314,0.29,0.06,0.0,0.4,0.0,0.4,-0.061,0.0
1.25,0.22,1.79,0.91,16.08,0.02,0.73,107.02,133.0,123.1,133.42,0.06,0.25,-0.05,0.706,0.06,0.0,0.003,0.0,0.003,-7.935,0.0
1.3,0.28,1.33,1.0,16.1,0.03,0.75,107.03,133.0,123.12,133.42,0.08,0.28,0.349,0.467,0.08,0.0,0.397,0.0,0.397,7.874,0.0
1.35,0.53,2.05,1.15,16.12,0.03,0.78,107.03,133.0,123.15,133.42,0.15,0.32,1.414,0.885,0.12,0.0,0.8,0.0,0.8,8.057,0.0
1.4000000000000001,0.84,1.6,1.27,16.13,0.04,0.8,107.04,133.0,123.17,133.42,0.23,0.35,1.718,0.649,0.2,0.02,1.602,0.397,1.651,17.02,0.0
1.4500000000000002,1.0,2.32,1.46,16.15,0.05,0.83,107.05,133.0,123.2,133.42,0.28,0.41,0.899,1.066,0.24,0.0,0.8,-0.397,0.893,-15.16,0.0
1.5,1.11,1.88,1.57,16.17,0.07,0.86,107.07,133.0,123.23,133.42,0.31,0.44,0.612,0.614,0.3,0.02,1.199,0.403,1.265,7.452,0.0
1.55,1.2,2.6,1.7,16.18,0.08,0.89,107.08,133.0,123.26,133.42,0.33,0.47,0.458,0.711,0.32,0.02,0.4,-0.006,0.4,-17.307,0.0
1.6,1.16,2.17,1.83,16.2,0.1,0.92,107.1,133.0,123.29,133.42,0.32,0.51,-0.187,0.736,0.32,0.0,0.0,-0.397,0.397,-0.062,0.0
1.6500000000000001,1.29,2.89,1.97,16.22,0.12,0.96,107.12,133.01,123.33,133.42,0.36,0.55,0.686,0.746,0.34,0.02,0.4,0.403,0.568,3.416,0.0
1.7000000000000002,1.27,2.46,2.11,16.24,0.14,1.0,107.14,133.01,123.37,133.42,0.35,0.59,-0.089,0.771,0.36,0.02,0.403,-0.006,0.403,-3.293,0.0
1.75,1.42,3.18,2.25,16.26,0.15,1.04,107.15,133.01,123.41,133.42,0.39,0.62,0.81,0.776,0.38,0.0,0.397,-0.397,0.561,3.164,0.0
1.8,1.55,2.76,2.39,16.28,0.18,1.08,107.18,133.01,123.45,133.42,0.43,0.66,0.738,0.799,0.44,0.02,1.202,0.403,1.268,14.14,0.0
1.85,1.65,3.48,2.53,16.3,0.2,1.13,107.2,133.01,123.5,133.42,0.46,0.7,0.549,0.798,0.44,0.02,-0.003,-0.006,0.007,-25.225,0.0
1.9000000000000001,1.91,3.07,2.68,16.32,0.22,1.17,107.22,133.01,123.54,133.42,0.53,0.74,1.429,0.817,0.5,0.04,1.202,0.403,1.268,25.225,0.0
