Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,8.82,8.82,31.01,0.0,0.0,107.0,133.0,138.0,133.43,0.0,2.45,,,,,,,,,0.0
0.05,0.0,10.58,9.7,31.0,0.0,0.14,107.0,133.0,138.0,133.43,0.0,2.7,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.75,10.05,31.0,0.0,0.29,107.0,133.0,138.0,133.43,0.0,2.79,0.002,1.936,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,7.77,9.48,31.0,0.0,0.42,107.0,133.0,138.0,133.43,0.0,2.63,-0.004,-3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.89,8.56,31.0,0.0,0.5,107.0,133.0,138.0,133.43,0.0,2.38,0.002,-5.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.29,7.18,31.0,0.0,0.53,107.0,133.0,138.0,133.43,0.0,2.0,0.001,-7.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,1.26,6.34,31.0,0.0,0.54,107.0,133.0,138.0,133.43,0.0,1.76,-0.0,-4.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.04,1.82,5.77,31.0,0.0,0.56,107.0,133.0,138.0,133.43,0.01,1.6,0.232,-3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.07,0.79,5.22,31.0,0.0,0.57,107.0,133.0,138.0,133.43,0.02,1.45,0.173,-3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.05,0.76,4.77,31.0,0.0,0.58,107.0,133.0,138.0,133.43,0.01,1.33,-0.16,-2.478,0.02,0.0,0.4,0.0,0.4,7.996,0.0
