Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,8.82,8.82,36.0,0.0,0.0,107.0,133.0,143.0,133.43,0.0,2.45,,,,,,,,,0.0
0.05,0.0,10.58,9.7,36.0,0.0,0.14,107.0,133.0,143.0,133.43,0.0,2.7,0.005,4.9,0.0,0.0,,,,,0.0
0.1,0.0,10.75,10.05,36.0,0.0,0.29,107.0,133.0,143.0,133.43,0.0,2.79,0.002,1.936,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,7.77,9.48,36.0,0.0,0.42,107.0,133.0,143.0,133.43,0.0,2.63,-0.004,-3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.89,8.56,36.0,0.0,0.5,107.0,133.0,143.0,133.43,0.0,2.38,0.002,-5.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.29,7.18,36.0,0.0,0.53,107.0,133.0,143.0,133.43,0.0,2.0,0.001,-7.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,1.26,6.34,36.0,0.0,0.54,107.0,133.0,143.0,133.43,0.0,1.76,-0.0,-4.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.05,1.82,5.77,36.0,0.0,0.56,107.0,133.0,143.0,133.43,0.01,1.6,0.288,-3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.07,0.79,5.22,36.0,0.0,0.57,107.0,133.0,143.0,133.43,0.02,1.45,0.079,-3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.05,0.76,4.77,36.0,0.0,0.58,107.0,133.0,143.0,133.43,0.01,1.33,-0.095,-2.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.07,0.71,3.96,36.0,0.0,0.58,107.0,133.0,143.0,133.43,0.02,1.1,0.113,-4.504,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.55,0.04,0.67,2.97,36.0,0.0,0.59,107.0,133.0,143.0,133.43,0.01,0.83,-0.146,-5.509,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.6000000000000001,0.08,0.63,1.96,36.0,0.0,0.6,107.0,133.0,143.0,133.43,0.02,0.54,0.199,-5.622,0.0,0.0,0.0,0.0,0.0,-7.996,0.0
0.65,0.03,0.59,1.24,36.0,0.0,0.6,107.0,133.0,143.0,133.43,0.01,0.34,-0.271,-3.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.1,0.55,0.81,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.03,0.22,0.365,-2.412,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.75,0.01,0.52,0.83,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.0,0.23,-0.482,0.129,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.8,0.12,0.49,0.75,36.0,0.0,0.61,107.0,133.0,143.0,133.43,0.03,0.21,0.615,-0.43,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.8500000000000001,0.02,0.46,0.62,36.0,0.0,0.62,107.0,133.0,143.0,133.43,0.0,0.17,-0.572,-0.757,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.9,0.15,0.43,0.58,36.0,0.01,0.62,107.0,133.0,143.0,133.43,0.04,0.16,0.738,-0.203,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.05,0.75,0.58,36.0,0.01,0.63,107.01,133.0,143.01,133.43,0.01,0.16,-0.554,-0.007,0.04,0.0,0.403,0.0,0.403,8.057,0.0
1.0,0.19,1.29,0.64,36.02,0.01,0.65,107.01,133.0,143.02,133.43,0.05,0.18,0.753,0.32,0.02,0.0,-0.403,0.0,0.403,0.0,0.0
1.05,0.09,0.81,0.65,36.03,0.01,0.66,107.01,133.0,143.04,133.43,0.02,0.18,-0.562,0.078,0.04,0.02,0.4,0.403,0.568,3.294,0.0
1.1,0.22,1.51,0.74,36.05,0.01,0.68,107.01,133.0,143.06,133.43,0.06,0.2,0.728,0.489,0.06,0.0,0.4,-0.403,0.568,0.0,0.0
1.1500000000000001,0.11,1.04,0.78,36.06,0.02,0.7,107.01,133.0,143.07,133.43,0.03,0.22,-0.57,0.25,0.04,0.0,-0.4,0.0,0.4,-3.355,0.0
1.2000000000000002,0.24,1.76,0.9,36.08,0.02,0.72,107.02,133.0,143.1,133.43,0.07,0.25,0.719,0.67,0.04,0.0,0.0,0.0,0.0,-7.996,0.0
1.25,0.15,1.3,0.98,36.1,0.02,0.74,107.02,133.0,143.12,133.43,0.04,0.27,-0.531,0.433,0.06,0.0,0.4,0.0,0.4,7.996,0.0
1.3,0.29,2.02,1.14,36.12,0.02,0.77,107.02,133.0,143.14,133.43,0.08,0.32,0.809,0.855,0.06,0.0,0.003,0.0,0.003,-7.935,0.0
1.35,0.26,1.58,1.25,36.14,0.03,0.79,107.03,133.0,143.16,133.43,0.07,0.35,-0.191,0.623,0.08,0.0,0.397,0.0,0.397,7.874,0.0
1.4000000000000001,0.28,2.31,1.44,36.17,0.03,0.82,107.03,133.0,143.2,133.43,0.08,0.4,0.115,1.045,0.06,0.0,-0.4,0.0,0.4,0.061,0.0
1.4500000000000002,0.25,1.87,1.55,36.19,0.03,0.85,107.03,133.0,143.22,133.43,0.07,0.43,-0.176,0.623,0.08,0.0,0.4,0.0,0.4,0.0,0.0
1.5,0.29,2.6,1.68,36.22,0.04,0.88,107.04,133.0,143.26,133.43,0.08,0.47,0.226,0.73,0.08,0.02,0.003,0.397,0.397,-0.061,0.0
1.55,0.36,2.17,1.82,36.25,0.04,0.92,107.04,133.0,143.29,133.43,0.1,0.5,0.418,0.758,0.08,0.0,-0.003,-0.397,0.397,-0.0,0.0
1.6,0.69,2.9,1.96,36.28,0.05,0.95,107.05,133.0,143.33,133.43,0.19,0.54,1.84,0.776,0.18,0.0,2.002,0.0,2.002,32.104,0.0
1.6500000000000001,0.92,2.48,2.1,36.3,0.06,0.99,107.06,133.0,143.36,133.43,0.26,0.58,1.268,0.8,0.24,0.02,1.199,0.403,1.265,-14.735,0.0
1.7000000000000002,0.9,3.21,2.24,36.33,0.08,1.03,107.08,133.0,143.41,133.43,0.25,0.62,-0.105,0.804,0.26,0.0,0.397,-0.403,0.565,-13.996,0.0
1.75,0.97,2.78,2.39,36.36,0.09,1.07,107.09,133.0,143.45,133.43,0.27,0.66,0.361,0.826,0.26,0.02,0.003,0.397,0.397,-3.373,0.0
1.8,0.95,3.51,2.54,36.39,0.1,1.12,107.1,133.0,143.49,133.43,0.26,0.71,-0.089,0.824,0.26,0.0,-0.0,-0.397,0.397,-0.0,0.0
1.85,0.93,3.09,2.69,36.43,0.12,1.17,107.11,133.01,143.54,133.43,0.26,0.75,-0.152,0.841,0.26,0.02,0.0,0.403,0.403,0.122,0.0
1.9000000000000001,1.06,3.81,2.84,36.46,0.13,1.22,107.13,133.01,143.59,133.43,0.29,0.79,0.756,0.836,0.28,0.02,0.4,-0.006,0.4,-0.06,0.0
1.9500000000000002,1.17,3.4,3.0,36.5,0.15,1.27,107.14,133.01,143.64,133.43,0.32,0.83,0.589,0.853,0.32,0.0,0.8,-0.397,0.893,9.855,0.0
2.0,1.31,4.12,3.15,36.53,0.16,1.32,107.16,133.01,143.69,133.43,0.36,0.87,0.775,0.845,0.34,0.02,0.403,0.403,0.57,-6.458,0.0
2.0500000000000003,1.42,3.71,3.3,36.57,0.18,1.37,107.18,133.01,143.75,133.43,0.39,0.92,0.628,0.856,0.38,0.02,0.797,-0.006,0.797,4.537,0.0
2.1,1.5,4.43,3.46,36.61,0.2,1.43,107.2,133.01,143.81,133.43,0.42,0.96,0.462,0.848,0.4,0.02,0.4,0.006,0.4,-7.934,0.0
2.15,1.51,4.03,3.61,36.64,0.22,1.49,107.22,133.01,143.86,133.43,0.42,1.0,0.016,0.86,0.42,0.02,0.403,-0.006,0.403,0.061,0.0
2.2,1.63,4.74,3.76,36.69,0.24,1.56,107.24,133.01,143.93,133.43,0.45,1.05,0.661,0.853,0.44,0.02,0.4,0.006,0.4,-0.061,0.0
2.25,1.67,4.34,3.92,36.73,0.27,1.62,107.27,133.01,143.99,133.43,0.46,1.09,0.262,0.863,0.46,0.02,0.397,-0.006,0.397,-0.061,0.0
2.3000000000000003,1.74,5.05,4.07,36.77,0.29,1.69,107.29,133.01,144.06,133.43,0.48,1.13,0.384,0.857,0.48,0.02,0.403,0.006,0.403,0.122,0.0
2.35,1.88,4.65,4.23,36.81,0.32,1.75,107.32,133.01,144.12,133.43,0.52,1.17,0.792,0.865,0.52,0.02,0.8,0.0,0.8,7.934,0.0
2.4000000000000004,2.13,5.36,4.38,36.86,0.35,1.83,107.35,133.02,144.2,133.43,0.59,1.22,1.355,0.858,0.56,0.04,0.8,0.397,0.893,1.86,0.0
2.45,2.33,4.96,4.54,36.89,0.38,1.9,107.38,133.02,144.27,133.43,0.65,1.26,1.116,0.866,0.62,0.02,1.199,-0.403,1.265,7.452,0.0
2.5,2.46,5.67,4.69,36.94,0.41,1.97,107.41,133.02,144.35,133.43,0.68,1.3,0.754,0.858,0.68,0.04,1.202,0.403,1.268,0.058,0.0
2.5500000000000003,2.66,5.28,4.85,36.98,0.45,2.05,107.45,133.02,144.42,133.43,0.74,1.35,1.092,0.867,0.72,0.02,0.797,-0.397,0.89,-7.565,0.0
2.6,2.78,5.98,5.0,37.02,0.49,2.13,107.48,133.02,144.5,133.43,0.77,1.39,0.657,0.858,0.76,0.04,0.803,0.397,0.895,0.109,0.0
2.6500000000000004,2.97,5.59,5.16,37.06,0.53,2.21,107.52,133.02,144.58,133.43,0.83,1.43,1.066,0.867,0.8,0.04,0.8,-0.0,0.8,-1.915,0.0
2.7,3.12,6.28,5.31,37.1,0.57,2.29,107.57,133.03,144.67,133.43,0.87,1.48,0.834,0.856,0.84,0.04,0.8,0.0,0.8,0.0,0.0
2.75,3.31,5.9,5.47,37.14,0.61,2.38,107.61,133.03,144.75,133.43,0.92,1.52,1.055,0.868,0.9,0.04,1.199,0.0,1.199,7.996,0.0
2.8000000000000003,3.48,6.59,5.62,37.18,0.66,2.47,107.66,133.03,144.84,133.43,0.97,1.56,0.958,0.857,0.94,0.06,0.8,0.403,0.895,-6.081,0.0
