Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.01,7.06,7.06,11.02,0.0,0.0,107.0,133.0,118.0,133.42,0.0,1.96,,,,,,,,,0.0
0.05,0.01,8.82,7.94,11.01,0.0,0.11,107.0,133.0,118.0,133.42,0.0,2.21,-0.008,4.9,0.0,0.0,,,,,0.0
0.1,0.01,10.58,8.82,11.01,0.0,0.25,107.0,133.0,118.0,133.42,0.0,2.45,-0.008,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
0.15000000000000002,0.0,10.75,9.3,11.01,0.0,0.41,107.0,133.0,118.0,133.42,0.0,2.58,-0.038,2.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,7.77,9.0,11.01,0.0,0.53,107.0,133.0,118.0,133.42,0.0,2.5,0.0,-1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,4.89,8.31,11.01,0.0,0.61,107.0,133.0,118.0,133.42,0.0,2.31,0.0,-3.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.29,7.17,11.01,0.0,0.64,107.0,133.0,118.0,133.42,0.0,1.99,0.0,-6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.0,1.26,6.43,11.01,0.0,0.65,107.0,133.0,118.0,133.42,0.0,1.79,0.0,-4.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,1.82,5.92,11.01,0.0,0.68,107.0,133.0,118.0,133.42,0.0,1.64,0.0,-2.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,2.03,5.53,11.01,0.0,0.7,107.0,133.0,118.0,133.42,0.0,1.54,0.0,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,1.97,5.02,11.01,0.0,0.73,107.0,133.0,118.0,133.42,0.0,1.39,0.0,-2.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,1.73,4.31,11.01,0.0,0.76,107.0,133.0,118.0,133.42,0.0,1.2,0.0,-3.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0,1.39,3.39,11.01,0.0,0.78,107.0,133.0,118.0,133.42,0.0,0.94,0.0,-5.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,1.01,2.41,11.01,0.0,0.8,107.0,133.0,118.0,133.42,0.0,0.67,0.0,-5.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.0,0.64,1.7,11.01,0.0,0.81,107.0,133.0,118.0,133.42,0.0,0.47,0.0,-3.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.32,1.24,11.01,0.0,0.81,107.0,133.0,118.0,133.42,0.0,0.35,0.0,-2.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.06,1.22,11.01,0.0,0.81,107.0,133.0,118.0,133.42,0.0,0.34,0.0,-0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8500000000000001,0.0,0.13,1.11,11.01,0.0,0.82,107.0,133.0,118.0,133.42,0.0,0.31,0.0,-0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.25,0.95,11.01,0.0,0.82,107.0,133.0,118.0,133.42,0.0,0.26,0.0,-0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.0,0.31,0.78,11.01,0.0,0.82,107.0,133.0,118.0,133.42,0.0,0.22,0.0,-0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.32,0.61,11.01,0.0,0.83,107.0,133.0,118.0,133.42,0.0,0.17,0.0,-0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.05,0.0,0.29,0.47,11.01,0.0,0.83,107.0,133.0,118.0,133.42,0.0,0.13,0.0,-0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.24,0.36,11.01,0.0,0.83,107.0,133.0,118.0,133.42,0.0,0.1,0.0,-0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,0.0,0.19,0.27,11.01,0.0,0.84,107.0,133.0,118.0,133.42,0.0,0.08,0.0,-0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.0,0.13,0.22,11.01,0.0,0.84,107.0,133.0,118.0,133.42,0.0,0.06,0.0,-0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.07,0.2,11.01,0.0,0.84,107.0,133.0,118.0,133.42,0.0,0.05,0.0,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
