Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.06,7.06,7.06,16.01,0.0,0.0,107.0,133.0,123.0,133.43,0.02,1.96,,,,,,,,,0.0
0.05,0.02,1.76,4.41,16.01,0.0,0.01,107.0,133.0,123.0,133.43,0.0,1.23,-0.262,-14.7,0.0,0.0,,,,,0.0
0.1,0.04,1.76,3.53,16.01,0.0,0.03,107.0,133.0,123.0,133.43,0.01,0.98,0.143,-4.9,0.02,0.0,0.4,0.0,0.4,,0.0
0.15000000000000002,0.05,1.76,3.09,16.01,0.0,0.04,107.0,133.0,123.0,133.43,0.01,0.86,0.034,-2.449,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.2,0.06,1.77,2.82,16.01,0.0,0.06,107.0,133.0,123.0,133.43,0.02,0.78,0.066,-1.468,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.25,0.07,1.77,2.65,16.01,0.0,0.07,107.0,133.0,123.0,133.43,0.02,0.74,0.035,-0.975,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.30000000000000004,0.07,1.78,2.52,16.01,0.0,0.09,107.0,133.0,123.01,133.43,0.02,0.7,0.016,-0.691,0.02,0.0,-0.0,0.0,0.0,0.0,0.0
0.35000000000000003,0.07,1.79,2.43,16.02,0.01,0.1,107.01,133.0,123.01,133.43,0.02,0.68,0.003,-0.511,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.07,1.8,2.36,16.02,0.01,0.12,107.01,133.0,123.02,133.43,0.02,0.66,-0.004,-0.389,0.02,0.0,0.003,0.0,0.003,0.061,0.0
0.45,0.01,1.82,2.31,16.02,0.01,0.14,107.01,133.0,123.02,133.43,0.0,0.64,-0.341,-0.3,0.0,0.0,-0.403,0.0,0.403,7.996,0.0
0.5,0.03,1.85,1.79,16.03,0.01,0.15,107.01,133.0,123.03,133.43,0.01,0.5,0.107,-2.895,0.0,0.0,0.0,0.0,0.0,-8.057,0.0
0.55,0.01,1.88,1.8,16.04,0.01,0.17,107.01,133.0,123.04,133.43,0.0,0.5,-0.118,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.03,1.91,1.81,16.05,0.01,0.19,107.01,133.0,123.05,133.43,0.01,0.5,0.151,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.01,1.96,1.83,16.06,0.01,0.21,107.01,133.0,123.06,133.43,0.0,0.51,-0.145,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.04,2.01,1.86,16.07,0.01,0.23,107.01,133.0,123.07,133.43,0.01,0.52,0.208,0.136,0.02,0.0,0.4,0.0,0.4,7.996,0.0
0.75,0.02,2.07,1.89,16.09,0.01,0.25,107.01,133.0,123.09,133.43,0.01,0.52,-0.138,0.167,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.8,0.06,2.13,1.92,16.1,0.01,0.27,107.01,133.0,123.11,133.43,0.02,0.53,0.232,0.199,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.8500000000000001,0.04,2.21,1.96,16.12,0.01,0.29,107.01,133.0,123.12,133.43,0.01,0.55,-0.122,0.233,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.9,0.08,2.28,2.01,16.14,0.01,0.32,107.01,133.0,123.14,133.43,0.02,0.56,0.247,0.267,0.02,0.0,0.4,0.0,0.4,0.0,0.0
0.9500000000000001,0.06,2.36,2.07,16.16,0.01,0.34,107.01,133.0,123.17,133.43,0.02,0.57,-0.111,0.302,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
1.0,0.11,2.45,2.13,16.18,0.01,0.37,107.01,133.0,123.19,133.43,0.03,0.59,0.26,0.337,0.04,0.02,0.4,0.403,0.568,11.351,0.0
1.05,0.09,2.54,2.19,16.21,0.01,0.4,107.01,133.0,123.21,133.43,0.03,0.61,-0.104,0.371,0.02,0.0,-0.4,-0.403,0.568,-0.0,0.0
1.1,0.14,2.64,2.27,16.23,0.02,0.43,107.02,133.0,123.24,133.43,0.04,0.63,0.263,0.404,0.04,0.0,0.4,0.0,0.4,-3.355,0.0
1.1500000000000001,0.12,2.75,2.34,16.26,0.02,0.47,107.02,133.0,123.27,133.43,0.03,0.65,-0.096,0.436,0.04,0.0,0.0,0.0,0.0,-7.996,0.0
1.2000000000000002,0.17,2.69,2.41,16.29,0.02,0.5,107.02,133.0,123.3,133.43,0.05,0.67,0.278,0.376,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.16,2.43,2.45,16.32,0.02,0.53,107.02,133.0,123.33,133.43,0.04,0.68,-0.081,0.199,0.04,0.0,0.003,0.0,0.003,0.061,0.0
1.3,0.21,2.85,2.52,16.35,0.02,0.57,107.03,133.0,123.37,133.43,0.06,0.7,0.295,0.399,0.06,0.0,0.397,0.0,0.397,7.874,0.0
1.35,0.2,2.65,2.56,16.38,0.03,0.6,107.03,133.0,123.41,133.43,0.06,0.71,-0.062,0.248,0.04,0.0,-0.4,0.0,0.4,0.061,0.0
1.4000000000000001,0.26,3.11,2.65,16.42,0.03,0.65,107.03,133.0,123.45,133.43,0.07,0.74,0.317,0.461,0.08,0.0,0.8,0.0,0.8,7.996,0.0
1.4500000000000002,0.26,2.89,2.7,16.46,0.03,0.69,107.03,133.0,123.49,133.43,0.07,0.75,0.034,0.292,0.06,0.0,-0.4,0.0,0.4,-7.996,0.0
1.5,0.68,3.39,2.79,16.5,0.04,0.73,107.04,133.0,123.53,133.43,0.19,0.78,2.304,0.519,0.16,0.02,2.002,0.397,2.041,32.822,0.0
1.55,0.97,3.15,2.85,16.53,0.05,0.78,107.05,133.0,123.57,133.43,0.27,0.79,1.603,0.335,0.22,0.0,1.199,-0.397,1.263,-15.553,0.0
1.6,1.12,3.67,2.96,16.56,0.07,0.83,107.07,133.0,123.62,133.43,0.31,0.82,0.869,0.572,0.3,0.02,1.599,0.403,1.649,7.716,0.0
1.6500000000000001,1.24,3.42,3.02,16.59,0.08,0.87,107.08,133.0,123.67,133.43,0.35,0.84,0.674,0.374,0.34,0.0,0.8,-0.403,0.895,-15.075,0.0
1.7000000000000002,1.26,3.97,3.15,16.63,0.1,0.93,107.1,133.0,123.73,133.43,0.35,0.88,0.073,0.711,0.36,0.02,0.4,0.397,0.563,-6.642,0.0
1.75,1.2,3.7,3.28,16.66,0.12,0.98,107.12,133.01,123.78,133.43,0.33,0.91,-0.288,0.706,0.34,0.02,-0.397,0.006,0.397,-3.329,0.0
1.8,1.22,4.27,3.42,16.7,0.14,1.04,107.14,133.01,123.83,133.43,0.34,0.95,0.065,0.786,0.34,0.02,-0.003,-0.006,0.007,-7.799,0.0
1.85,1.12,3.98,3.55,16.74,0.15,1.09,107.15,133.01,123.89,133.43,0.31,0.99,-0.53,0.739,0.3,0.0,-0.8,-0.397,0.893,17.715,0.0
1.9000000000000001,1.22,4.57,3.7,16.79,0.17,1.16,107.17,133.01,123.95,133.43,0.34,1.03,0.574,0.809,0.34,0.02,0.8,0.403,0.895,0.055,0.0
