Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.22,1.76,1.76,25.99,0.0,0.0,107.02,133.0,133.0,133.43,0.06,0.49,,,,,,,,,0.0
0.05,0.26,1.76,1.76,25.99,0.0,0.01,107.02,133.0,133.0,133.43,0.07,0.49,0.179,0.0,0.08,0.0,,,,,0.0
0.1,0.0,1.76,1.76,25.99,0.0,0.03,107.02,133.0,133.0,133.43,0.0,0.49,-1.414,0.001,0.0,0.0,-1.602,0.0,1.602,,0.0
0.15000000000000002,0.0,1.77,1.76,25.99,0.0,0.04,107.02,133.0,133.0,133.43,0.0,0.49,-0.001,0.002,0.0,0.0,0.0,0.0,0.0,-32.043,0.0
0.2,0.2,1.77,1.77,25.99,0.01,0.06,107.03,133.0,133.0,133.43,0.06,0.49,1.107,0.005,0.04,0.0,0.8,0.0,0.8,15.991,0.0
0.25,0.36,1.78,1.77,25.98,0.01,0.07,107.03,133.0,133.01,133.43,0.1,0.49,0.886,0.009,0.08,0.0,0.8,0.0,0.8,0.0,0.0
0.30000000000000004,0.45,1.78,1.77,25.98,0.02,0.09,107.04,133.0,133.01,133.43,0.13,0.49,0.516,0.014,0.12,0.0,0.803,0.0,0.803,0.061,0.0
0.35000000000000003,0.0,1.8,1.77,25.99,0.02,0.1,107.04,133.0,133.01,133.43,0.0,0.49,-2.509,0.02,0.02,0.02,-2.002,0.403,2.042,24.789,0.0
0.4,0.0,1.82,1.78,25.99,0.02,0.12,107.04,133.0,133.02,133.43,0.0,0.49,-0.003,0.028,0.0,0.0,-0.4,-0.403,0.568,-29.491,0.0
0.45,0.06,1.84,1.78,26.0,0.02,0.14,107.04,133.0,133.03,133.43,0.02,0.5,0.31,0.036,0.02,0.0,0.4,0.0,0.4,-3.355,0.0
0.5,0.1,1.87,1.8,26.0,0.02,0.15,107.04,133.0,133.04,133.43,0.03,0.5,0.247,0.061,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.55,0.13,1.91,1.81,26.01,0.02,0.17,107.04,133.0,133.05,133.43,0.04,0.5,0.142,0.081,0.04,0.0,0.4,0.0,0.4,7.996,0.0
0.6000000000000001,0.14,1.95,1.83,26.02,0.02,0.19,107.04,133.0,133.06,133.43,0.04,0.51,0.076,0.105,0.02,0.0,-0.4,0.0,0.4,0.0,0.0
0.65,0.15,2.01,1.85,26.03,0.02,0.21,107.04,133.0,133.07,133.43,0.04,0.51,0.034,0.133,0.04,0.0,0.4,0.0,0.4,0.0,0.0
0.7000000000000001,0.15,2.06,1.88,26.05,0.03,0.23,107.05,133.0,133.09,133.43,0.04,0.52,0.008,0.164,0.04,0.0,-0.0,0.0,0.0,-7.996,0.0
0.75,0.15,2.13,1.92,26.06,0.03,0.25,107.05,133.0,133.1,133.43,0.04,0.53,-0.009,0.198,0.06,0.0,0.403,0.0,0.403,8.057,0.0
0.8,0.14,2.2,1.96,26.08,0.03,0.28,107.05,133.0,133.12,133.43,0.04,0.54,-0.019,0.232,0.04,0.0,-0.403,0.0,0.403,-0.0,0.0
0.8500000000000001,0.01,2.28,2.01,26.1,0.03,0.3,107.05,133.0,133.14,133.43,0.0,0.56,-0.76,0.269,0.0,0.0,-0.8,0.0,0.8,7.935,0.0
0.9,0.11,2.37,2.06,26.12,0.03,0.33,107.05,133.0,133.16,133.43,0.03,0.57,0.571,0.306,0.02,0.0,0.4,0.0,0.4,-7.996,0.0
0.9500000000000001,0.01,2.46,2.13,26.14,0.03,0.36,107.05,133.0,133.19,133.43,0.0,0.59,-0.523,0.342,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
1.0,0.1,2.55,2.19,26.17,0.03,0.39,107.05,133.0,133.21,133.43,0.03,0.61,0.488,0.377,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
1.05,0.01,2.65,2.27,26.19,0.03,0.42,107.05,133.0,133.24,133.43,0.0,0.63,-0.507,0.412,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
1.1,0.11,2.75,2.35,26.22,0.04,0.45,107.06,133.0,133.27,133.43,0.03,0.65,0.563,0.445,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
1.1500000000000001,0.0,2.86,2.43,26.25,0.04,0.48,107.06,133.0,133.3,133.43,0.0,0.68,-0.602,0.476,0.0,0.0,-0.4,0.0,0.4,7.996,0.0
1.2000000000000002,0.13,2.98,2.52,26.28,0.04,0.52,107.06,133.0,133.34,133.43,0.04,0.7,0.712,0.506,0.04,0.0,0.8,0.0,0.8,7.996,0.0
1.25,0.03,3.09,2.62,26.32,0.04,0.56,107.06,133.0,133.37,133.43,0.01,0.73,-0.581,0.534,0.02,0.0,-0.4,0.0,0.4,-7.996,0.0
1.3,0.16,3.21,2.72,26.35,0.04,0.6,107.06,133.0,133.41,133.43,0.04,0.76,0.731,0.56,0.02,0.0,-0.0,0.0,0.0,-7.996,0.0
1.35,0.06,3.34,2.83,26.39,0.04,0.64,107.06,133.0,133.45,133.43,0.02,0.79,-0.563,0.586,0.02,0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,0.19,3.46,2.94,26.43,0.04,0.68,107.06,133.0,133.49,133.43,0.05,0.82,0.743,0.609,0.04,0.02,0.4,0.397,0.563,11.264,0.0
1.4500000000000002,0.09,3.46,3.04,26.47,0.04,0.73,107.06,133.0,133.53,133.43,0.03,0.84,-0.545,0.559,0.04,0.0,0.003,-0.397,0.397,-3.33,0.0
1.5,0.23,3.27,3.11,26.51,0.05,0.78,107.07,133.0,133.58,133.43,0.06,0.86,0.758,0.397,0.06,0.0,0.397,0.0,0.397,-0.0,0.0
1.55,0.14,3.72,3.21,26.56,0.05,0.83,107.07,133.0,133.62,133.43,0.04,0.89,-0.491,0.593,0.04,0.0,-0.4,0.0,0.4,0.061,0.0
1.6,0.28,3.52,3.29,26.6,0.05,0.87,107.07,133.0,133.67,133.43,0.08,0.91,0.781,0.427,0.06,0.0,0.4,0.0,0.4,-0.0,0.0
1.6500000000000001,0.36,4.0,3.41,26.65,0.06,0.93,107.08,133.0,133.73,133.43,0.1,0.95,0.431,0.633,0.08,0.0,0.4,0.0,0.4,0.0,0.0
1.7000000000000002,0.62,3.79,3.49,26.7,0.07,0.98,107.08,133.0,133.78,133.43,0.17,0.97,1.445,0.451,0.18,0.0,2.002,0.0,2.002,32.043,0.0
1.75,0.87,4.29,3.61,26.74,0.08,1.04,107.1,133.0,133.84,133.43,0.24,1.0,1.407,0.667,0.22,0.02,0.8,0.403,0.895,-22.133,0.0
1.8,1.02,4.06,3.69,26.79,0.09,1.1,107.11,133.0,133.89,133.43,0.28,1.03,0.817,0.469,0.26,0.0,0.8,-0.403,0.895,-0.0,0.0
1.85,0.99,4.59,3.82,26.84,0.1,1.16,107.12,133.0,133.96,133.43,0.27,1.06,-0.193,0.695,0.28,0.02,0.4,0.397,0.563,-6.642,0.0
1.9000000000000001,1.05,4.33,3.9,26.88,0.12,1.22,107.14,133.01,134.02,133.43,0.29,1.08,0.382,0.483,0.28,0.02,0.0,0.006,0.006,-11.142,0.0
1.9500000000000002,1.04,4.89,4.05,26.93,0.13,1.29,107.15,133.01,134.08,133.43,0.29,1.12,-0.079,0.79,0.3,0.0,0.4,-0.403,0.568,11.229,0.0
2.0,1.15,4.61,4.18,26.98,0.15,1.35,107.17,133.01,134.15,133.43,0.32,1.16,0.581,0.748,0.3,0.02,0.0,0.397,0.397,-3.416,0.0
2.0500000000000003,1.25,5.18,4.33,27.04,0.16,1.42,107.18,133.01,134.22,133.43,0.35,1.2,0.604,0.813,0.34,0.02,0.8,0.006,0.8,8.057,0.0
2.1,1.31,4.9,4.46,27.09,0.18,1.49,107.2,133.01,134.29,133.43,0.36,1.24,0.311,0.763,0.36,0.02,0.403,-0.006,0.403,-7.934,0.0
