Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,0.0,8.82,8.82,41.0,0.0,0.0,107.0,133.0,148.0,133.44
0.05,0.0,10.58,9.7,41.0,0.0,0.14,107.0,133.0,148.0,133.44
0.1,0.0,10.75,10.05,41.0,0.0,0.29,107.0,133.0,148.0,133.44
0.15,0.0,7.77,9.48,41.0,0.0,0.42,107.0,133.0,148.0,133.44
0.2,0.0,4.89,8.56,41.0,0.0,0.5,107.0,133.0,148.0,133.44
0.25,0.0,0.29,7.18,41.0,0.0,0.53,107.0,133.0,148.0,133.44
0.3,0.0,1.26,6.34,41.0,0.0,0.54,107.0,133.0,148.0,133.44
0.35,0.01,1.82,5.77,41.0,0.0,0.56,107.0,133.0,148.0,133.44
0.4,0.04,0.79,5.22,41.0,0.0,0.57,107.0,133.0,148.0,133.44
0.45,0.0,0.76,4.77,41.0,0.0,0.58,107.0,133.0,148.0,133.44
0.5,0.03,0.71,3.96,41.0,0.0,0.58,107.0,133.0,148.0,133.44
0.55,0.01,0.67,2.97,41.0,0.0,0.59,107.0,133.0,148.0,133.44
0.6000000000000001,0.04,0.63,1.96,41.0,0.0,0.6,107.0,133.0,148.0,133.44
0.65,0.02,0.59,1.24,41.0,0.0,0.6,107.0,133.0,148.0,133.44
0.7000000000000001,0.06,0.55,0.81,41.0,0.0,0.61,107.0,133.0,148.0,133.44
0.75,0.04,0.52,0.83,41.0,0.0,0.61,107.0,133.0,148.0,133.44
0.8,0.08,0.49,0.75,41.0,0.0,0.61,107.0,133.0,148.0,133.44
0.8500000000000001,0.06,0.46,0.62,41.0,0.01,0.62,107.0,133.0,148.0,133.44
0.9,0.11,0.43,0.58,40.99,0.01,0.62,107.01,133.0,148.0,133.44
0.95,0.09,0.72,0.58,41.0,0.01,0.63,107.01,133.0,148.01,133.44
1.0,0.14,1.26,0.63,41.02,0.01,0.65,107.01,133.0,148.02,133.44
1.05,0.12,0.78,0.64,41.03,0.01,0.66,107.01,133.0,148.04,133.44
1.1,0.18,1.48,0.73,41.04,0.01,0.68,107.01,133.0,148.05,133.44
1.15,0.16,1.01,0.77,41.06,0.02,0.7,107.02,133.0,148.07,133.44
1.2000000000000002,0.21,1.73,0.89,41.08,0.02,0.72,107.02,133.0,148.09,133.44
1.25,0.2,1.27,0.96,41.09,0.02,0.74,107.02,133.0,148.11,133.44
1.3,0.25,1.99,1.11,41.12,0.03,0.76,107.03,133.0,148.14,133.44
1.35,0.26,1.54,1.22,41.14,0.03,0.79,107.03,133.0,148.16,133.44
1.4,0.7,2.27,1.4,41.16,0.04,0.82,107.04,133.0,148.19,133.44
