Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Ego Pos Vel X (m/s),Ego Pos Vel Y (m/s),Ego Accel X (m/s²),Ego Accel Y (m/s²),Ego Accel Magnitude (m/s²),Ego Jerk (m/s³),RSS Safety Distance (m)
0.0,0.0,1.76,1.76,16.02,0.0,0.0,107.0,133.0,123.0,133.43,0.0,0.49,,,,,,,,,0.0
0.05,0.03,1.76,1.76,16.01,0.0,0.01,107.0,133.0,123.0,133.43,0.01,0.49,0.165,0.0,0.02,0.0,,,,,0.0
0.1,0.07,1.76,1.76,16.01,0.0,0.03,107.0,133.0,123.0,133.43,0.02,0.49,0.224,0.001,0.0,0.0,-0.4,0.0,0.4,,0.0
0.15000000000000002,0.11,1.77,1.76,16.01,0.0,0.04,107.0,133.0,123.0,133.43,0.03,0.49,0.18,0.003,0.04,0.0,0.8,0.0,0.8,7.996,0.0
0.2,0.12,1.77,1.77,16.01,0.0,0.06,107.0,133.0,123.0,133.43,0.03,0.49,0.101,0.005,0.02,0.0,-0.4,0.0,0.4,-7.996,0.0
0.25,0.13,1.78,1.77,16.01,0.01,0.07,107.01,133.0,123.01,133.43,0.04,0.49,0.051,0.009,0.04,0.0,0.4,0.0,0.4,0.0,0.0
0.30000000000000004,0.14,1.79,1.77,16.01,0.01,0.09,107.01,133.0,123.01,133.43,0.04,0.49,0.019,0.015,0.04,0.0,0.003,0.0,0.003,-7.935,0.0
0.35000000000000003,0.14,1.8,1.77,16.02,0.01,0.1,107.01,133.0,123.01,133.43,0.04,0.49,-0.0,0.021,0.04,0.0,-0.003,0.0,0.003,0.0,0.0
0.4,0.14,1.82,1.78,16.02,0.01,0.12,107.01,133.0,123.02,133.43,0.04,0.49,-0.013,0.029,0.04,0.0,0.0,0.0,0.0,-0.061,0.0
0.45,0.03,1.85,1.79,16.03,0.01,0.14,107.01,133.0,123.03,133.43,0.01,0.5,-0.592,0.038,0.0,0.0,-0.8,0.0,0.8,15.991,0.0
0.5,0.05,1.88,1.8,16.04,0.01,0.15,107.01,133.0,123.04,133.43,0.01,0.5,0.135,0.065,0.02,0.0,0.4,0.0,0.4,-7.996,0.0
0.55,0.02,1.92,1.81,16.05,0.01,0.17,107.01,133.0,123.05,133.43,0.0,0.5,-0.203,0.088,0.0,0.0,-0.4,0.0,0.4,-0.0,0.0
0.6000000000000001,0.05,1.97,1.83,16.06,0.01,0.19,107.01,133.0,123.06,133.43,0.01,0.51,0.179,0.114,0.02,0.0,0.4,0.0,0.4,-0.0,0.0
0.65,0.02,2.03,1.86,16.07,0.01,0.21,107.01,133.0,123.07,133.43,0.01,0.52,-0.164,0.144,0.0,0.0,-0.4,0.0,0.4,0.0,0.0
0.7000000000000001,0.06,2.09,1.89,16.08,0.02,0.23,107.01,133.0,123.09,133.43,0.02,0.53,0.209,0.177,0.02,0.02,0.4,0.403,0.568,3.355,0.0
0.75,0.03,2.16,1.93,16.1,0.02,0.26,107.01,133.0,123.11,133.43,0.01,0.54,-0.143,0.211,0.0,0.0,-0.4,-0.403,0.568,0.0,0.0
0.8,0.07,2.23,1.97,16.12,0.02,0.28,107.02,133.0,123.13,133.43,0.02,0.55,0.229,0.247,0.02,0.0,0.4,0.0,0.4,-3.355,0.0
0.8500000000000001,0.05,2.31,2.03,16.14,0.02,0.31,107.02,133.0,123.15,133.43,0.01,0.56,-0.124,0.283,0.02,0.0,0.0,0.0,0.0,-7.996,0.0
0.9,0.1,2.4,2.08,16.16,0.02,0.33,107.02,133.0,123.17,133.43,0.03,0.58,0.249,0.319,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.07,2.49,2.15,16.18,0.02,0.36,107.02,133.0,123.19,133.43,0.02,0.6,-0.112,0.355,0.02,0.0,-0.0,0.0,0.0,-0.0,0.0
1.0,0.12,2.58,2.22,16.21,0.02,0.39,107.02,133.0,123.22,133.43,0.03,0.62,0.255,0.39,0.04,0.0,0.403,0.0,0.403,8.057,0.0
1.05,0.1,2.68,2.29,16.23,0.02,0.42,107.02,133.0,123.25,133.43,0.03,0.64,-0.104,0.423,0.02,0.0,-0.403,0.0,0.403,-0.0,0.0
1.1,0.15,2.79,2.37,16.26,0.02,0.46,107.02,133.0,123.28,133.43,0.04,0.66,0.269,0.455,0.04,0.0,0.4,0.0,0.4,-0.061,0.0
1.1500000000000001,0.13,2.9,2.46,16.29,0.03,0.49,107.03,133.0,123.31,133.43,0.04,0.68,-0.091,0.486,0.04,0.0,0.0,0.0,0.0,-7.996,0.0
1.2000000000000002,0.19,3.02,2.56,16.32,0.03,0.53,107.03,133.0,123.34,133.43,0.05,0.71,0.283,0.515,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.17,3.14,2.65,16.36,0.03,0.57,107.03,133.0,123.38,133.43,0.05,0.74,-0.076,0.544,0.06,0.0,0.4,0.0,0.4,7.996,0.0
1.3,0.23,3.26,2.76,16.39,0.03,0.61,107.03,133.0,123.42,133.43,0.06,0.77,0.3,0.571,0.04,0.0,-0.4,0.0,0.4,-0.0,0.0
1.35,0.21,3.38,2.86,16.43,0.04,0.65,107.04,133.0,123.46,133.43,0.06,0.8,-0.065,0.596,0.06,0.0,0.403,0.0,0.403,0.061,0.0
1.4000000000000001,0.27,3.51,2.97,16.47,0.04,0.7,107.04,133.0,123.5,133.43,0.07,0.83,0.305,0.62,0.08,0.02,0.397,0.397,0.561,3.165,0.0
1.4500000000000002,0.49,3.51,3.08,16.51,0.05,0.74,107.04,133.0,123.54,133.43,0.14,0.85,1.225,0.571,0.1,0.0,0.4,-0.397,0.563,0.043,0.0
1.5,0.82,3.32,3.15,16.54,0.05,0.79,107.05,133.0,123.59,133.43,0.23,0.88,1.82,0.41,0.16,0.0,1.202,0.0,1.202,12.783,0.0
1.55,1.06,3.77,3.26,16.58,0.07,0.84,107.07,133.0,123.64,133.43,0.29,0.91,1.35,0.605,0.28,0.02,2.399,0.403,2.432,24.598,0.0
1.6,1.15,3.58,3.34,16.61,0.08,0.89,107.08,133.0,123.69,133.43,0.32,0.93,0.489,0.438,0.3,0.0,0.4,-0.403,0.568,-37.295,0.0
1.6500000000000001,1.18,4.06,3.45,16.65,0.1,0.94,107.1,133.0,123.74,133.43,0.33,0.96,0.188,0.642,0.32,0.02,0.4,0.397,0.563,-0.086,0.0
1.7000000000000002,1.18,3.84,3.54,16.69,0.11,1.0,107.11,133.01,123.8,133.43,0.33,0.98,-0.012,0.458,0.32,0.02,0.0,0.006,0.006,-11.142,0.0
1.75,1.04,4.35,3.66,16.73,0.13,1.05,107.13,133.01,123.85,133.43,0.29,1.02,-0.755,0.674,0.3,0.0,-0.4,-0.403,0.568,11.229,0.0
1.8,1.16,4.11,3.74,16.77,0.14,1.11,107.14,133.01,123.91,133.43,0.32,1.04,0.658,0.475,0.3,0.02,-0.0,0.397,0.397,-3.416,0.0
1.85,1.18,4.65,3.87,16.82,0.16,1.18,107.16,133.01,123.97,133.43,0.33,1.08,0.079,0.702,0.32,0.02,0.403,0.006,0.403,0.123,0.0
1.9000000000000001,1.27,4.39,3.96,16.86,0.18,1.24,107.18,133.01,124.04,133.43,0.35,1.1,0.537,0.49,0.34,0.0,0.397,-0.403,0.565,3.25,0.0
